logFC	logCPM	F	PValue	FDR
TSS4_18394737	-5.04512227596133	0.988200681796885	25.4592948684361	2.40284790422574e-06	2.60527902197165e-05
TSS2_13178332	2.59364735972967	3.65033119964373	25.4158897568706	2.40667230586604e-06	2.60849167639733e-05
TSS5_2120831	-2.09676806827784	3.36625269783351	25.4426681275142	2.41896049222125e-06	2.6201567051344e-05
TSS1_19603778	2.4504497346314	3.73212123023637	25.4030046200329	2.41920633116526e-06	2.6201567051344e-05
TSS5_583098	-1.26077668876274	6.02330039252475	25.4021597827094	2.42003048055375e-06	2.6201567051344e-05
TSS3_4424871	-1.6755372044884	4.71303513884263	25.38988537258	2.43203683279768e-06	2.63221484659086e-05
TSS5_7264392	3.60503106267927	3.54032022539545	25.3781879577737	2.4435356025171e-06	2.64371520725349e-05
TSS4_16548651	1.31575313418591	7.91824556067606	25.3669816536553	2.45460386205343e-06	2.65474174123443e-05
TSS1_27589083	-1.8395255901422	3.77176686112745	25.3476039001685	2.47386430495735e-06	2.67461737761598e-05
TSS1_19706075	2.60542382228365	4.09742102817283	25.3289690621966	2.49253243650418e-06	2.69383867861014e-05
TSS3_14317672	8.49547679948799	1.77943489335097	25.361554010066	2.49916928052789e-06	2.70004792444617e-05
TSS1_29239442	8.11837576632503	3.25175530151236	25.3490953635266	2.51172826939682e-06	2.71264861562568e-05
TSS4_12851553	-1.17100895625272	6.60405324696994	25.3058582464674	2.51588526365475e-06	2.71616946307511e-05
TSS1_29287109	-1.71483747566885	3.96721240577775	25.2957821643352	2.52613694165965e-06	2.72626532445756e-05
TSS1_2060347	2.36868946571523	3.68146784375401	25.2728586308902	2.54961976360916e-06	2.75062826153816e-05
TSS1_3775019	4.64393760667847	3.69745858657083	25.2698771043442	2.55269043245525e-06	2.75296026944595e-05
TSS1_21579628	8.46761001349984	1.82023024120606	25.3048064243244	2.55690012796011e-06	2.7565185679963e-05
TSS2_901164	2.08840686992694	3.4697874878843	25.2611685919178	2.56168103466305e-06	2.75940829788465e-05
TSS3_18718396	3.75200905806314	3.42376727546552	25.2610135839336	2.56184135736362e-06	2.75940829788465e-05
TSS2_1336495	1.64806171152129	3.99780399553109	25.2605564606396	2.56231421380036e-06	2.75940829788465e-05
TSS3_5872777	4.60821096779646	1.63527629759006	25.2863105475935	2.57601045737687e-06	2.77284051817983e-05
TSS5_4404619	-3.08198521334052	3.16629853480698	25.2467690149141	2.57661830669288e-06	2.77284051817983e-05
TSS4_16108550	-1.38945262631631	5.19903707994699	25.2376742708946	2.58609862515683e-06	2.78205416218914e-05
TSS2_15144116	-1.16239210645803	6.94838413821516	25.2102254795134	2.61492846601616e-06	2.81206955739941e-05
TSS1_27117313	8.22219422710851	2.73697189693548	25.3639740541559	2.62292231323203e-06	2.81966476434524e-05
TSS2_9126261	2.1196215000892	4.61522326835671	25.2017662109126	2.62387959037682e-06	2.819692889829e-05
TSS2_8122156	-1.35761631646817	5.33428172694337	25.1824936860314	2.64439015780299e-06	2.84072604287861e-05
TSS1_20290569	-2.31530744597795	3.86385185088294	25.1728388390509	2.65472692586483e-06	2.85081898921861e-05
TSS1_8336704	-1.50971028801865	5.43254338361682	25.1609220284893	2.66754254463127e-06	2.86356578798542e-05
TSS5_18068037	1.67484765703905	4.93371451902423	25.1569600305055	2.6718174013654e-06	2.86713842542695e-05
TSS2_15802754	2.30740370315958	4.84987406190554	25.1542192941609	2.67477866749642e-06	2.8692994115407e-05
TSS1_18543811	8.31931772597665	2.45822134596571	25.168095667145	2.70166102273788e-06	2.89711050820011e-05
TSS5_13525751	-1.50458841139151	4.82311818259981	25.1243613597214	2.70725785888369e-06	2.90208459258672e-05
TSS1_8294264	-3.12400108552625	1.85389725133708	25.1132509152997	2.7194466459733e-06	2.91411899433862e-05
TSS5_9792273	1.3752291395812	5.21780596612208	25.1071969920001	2.72611180108207e-06	2.91987969012402e-05
TSS2_12342984	-2.80932989081276	1.93193864476541	25.1846827304045	2.72675090435912e-06	2.91987969012402e-05
TSS4_15277507	8.38039457162815	2.21583820473642	25.1169775055	2.75792417109696e-06	2.95221695557898e-05
TSS3_3776331	-1.2036513348994	7.07408946441941	25.0681064289864	2.76955412707268e-06	2.96361864417463e-05
TSS5_2987652	-1.87333291946234	5.01669319444276	25.0667572983204	2.77106605366157e-06	2.96418909583304e-05
TSS3_5243495	2.85220548127562	3.61698540607584	25.0628012386091	2.77550435929569e-06	2.9678883655562e-05
TSS1_28715128	1.32671208306874	5.92058065585184	25.0427783363797	2.79808008087451e-06	2.99097278817942e-05
TSS3_3573419	2.91957665684982	2.78725389559722	25.0330353120703	2.80913327653653e-06	3.00172840555243e-05
TSS5_26343258	2.51195152915995	3.52890926040345	25.0247267060494	2.81859451331018e-06	3.01077593109602e-05
TSS3_3585792	-1.30959554634309	5.26444980982598	25.0070942771752	2.83878139363299e-06	3.03126999095162e-05
TSS1_13078618	-1.19857546147319	6.16939344968261	24.9923870041314	2.85573266380688e-06	3.04802902380437e-05
TSS1_27407768	-1.98986538001238	3.73353264545225	24.9917326693298	2.85648924134227e-06	3.04802902380437e-05
TSS1_12451451	1.61357873807257	4.77336852383013	24.9847215467489	2.86460878847265e-06	3.055616341716e-05
TSS3_22856973	1.80199696868574	4.26649144554475	24.9826076480208	2.86706152271598e-06	3.05715577790169e-05
TSS1_25541693	-1.21540895772821	6.35967121579277	24.9589927667673	2.89460839890737e-06	3.08407333224415e-05
TSS3_18837376	1.54980424054122	4.926502338395	24.9583601230608	2.89535010066807e-06	3.08407333224415e-05
TSS2_13775462	-1.92535695041705	4.25057524686402	24.9578369050146	2.8959636606288e-06	3.08407333224415e-05
TSS4_16130798	1.98270720647059	4.01963949928959	24.957158413701	2.89675950271232e-06	3.08407333224415e-05
TSS4_13063285	2.07075912524158	4.11910715764966	24.956614691796	2.89739742767712e-06	3.08407333224415e-05
TSS5_4937864	2.23815455727254	3.44142491639081	24.9544750422476	2.89990918275216e-06	3.08566232541405e-05
TSS3_22229306	-2.26306248044796	2.73931523153339	24.948008966832	2.90751334207106e-06	3.09266689630972e-05
TSS4_5618396	3.73052531121196	2.33889855727616	24.9360098414931	2.92167861161864e-06	3.10664302653255e-05
TSS4_2449623	-3.20102585601174	6.13745627485853	24.9220970360835	2.93819161747297e-06	3.12300117250541e-05
TSS5_25836640	2.70992997016312	3.50740411582469	24.9213127159536	2.93912536460734e-06	3.12300117250541e-05
TSS5_4597876	2.08043152732295	3.93248414599225	24.9118994463694	2.95035578946004e-06	3.13383459741208e-05
TSS1_25437966	-1.9180492133765	3.46876326531186	24.9060138466455	2.95739989389051e-06	3.14021532211383e-05
TSS5_24140102	-1.15137827683891	6.91811547409031	24.8944805774202	2.9712533665845e-06	3.15381933754919e-05
TSS2_12228544	7.79769228150634	4.33660037667443	24.930009113713	2.97414780657776e-06	3.15477557929808e-05
TSS1_23760501	-1.1622812045884	6.841204448554	24.8920032121603	2.97423778321039e-06	3.15477557929808e-05
TSS4_14043278	-1.36161909090888	5.22229847264606	24.8900777036648	2.97655951444378e-06	3.15613276526264e-05
TSS1_12651093	1.406171448363	5.58924278727643	24.8844554459753	2.98334933210842e-06	3.16222498509763e-05
TSS3_6490238	-1.24927481164886	5.44137971566136	24.8783730917185	2.99071267191404e-06	3.16892063833355e-05
TSS5_3024725	-3.70070639008323	2.65060321038868	24.877389601578	2.99190504013551e-06	3.16907521267659e-05
TSS4_2224561	-2.08825903770827	3.72162660914515	24.8606432665865	3.01228298820758e-06	3.1895442563598e-05
TSS2_15050901	-1.51142738949843	4.94326096225035	24.8558545667973	3.01813628204261e-06	3.19462499227879e-05
TSS1_11420815	-1.16785964252135	6.7517653200156	24.8506961817943	3.02445449071608e-06	3.20019410700053e-05
TSS5_5358515	-1.41629689438202	5.06492094413765	24.8412748634789	3.03602913464911e-06	3.21131925548652e-05
TSS1_18771219	-1.36162725141772	6.08345080687099	24.8193628193015	3.0631252920941e-06	3.23884857613428e-05
TSS5_7553467	1.53094321276284	5.33729746676384	24.8119285454123	3.07237463121531e-06	3.24749462328423e-05
TSS5_22171230	1.48640763871391	5.73483061663462	24.8077302501723	3.07761057562382e-06	3.25189396586239e-05
TSS2_9840526	-1.299372171589	7.73371540606895	24.8034919886874	3.08290564155781e-06	3.25635268724434e-05
TSS3_7056699	-1.68603906491128	4.72451153898134	24.7977576060954	3.09008475171833e-06	3.26279764770872e-05
TSS5_26519806	-2.66256127426871	3.7140823517797	24.7901740686062	3.09960521791735e-06	3.27170947417884e-05
TSS5_19226889	-1.35244368193754	5.5668634182297	24.7583712869819	3.13985938424308e-06	3.31304396282345e-05
TSS2_18938448	4.68063684286301	4.19937361771129	24.7522700416026	3.14764305096132e-06	3.31950471133397e-05
TSS2_7623791	1.67708419583765	5.29381940452427	24.7518538491482	3.14817472870956e-06	3.31950471133397e-05
TSS4_7189867	2.31113954701296	3.26860860956966	24.748089879459	3.15298730925671e-06	3.32342202179676e-05
TSS3_9073623	1.95194059109939	4.09372149905534	24.747126634247	3.15422011797872e-06	3.32356464275399e-05
TSS4_14960718	1.17997077373023	8.74942368078471	24.7462227078659	3.15537745689423e-06	3.32362767050879e-05
TSS4_6711059	2.24122907697376	3.51900499406723	24.7212396797611	3.18753723409399e-06	3.35633484214423e-05
TSS5_21104592	-1.15402993650817	7.61968392810651	24.7043214945887	3.20950603684707e-06	3.37829236405422e-05
TSS5_21607541	-2.95378665122501	2.18076478856844	24.6940182425563	3.22296111538328e-06	3.39127628412619e-05
TSS1_10053648	3.33467103656544	2.20489067320563	24.683841700596	3.23630748124076e-06	3.40413683412345e-05
TSS2_15119533	4.14982340778454	3.15888264329789	24.6532868252122	3.27672109895079e-06	3.44520896880979e-05
TSS3_5463760	-1.23002671851275	6.08240537217001	24.652604069016	3.27763003637057e-06	3.44520896880979e-05
TSS1_4801841	-1.68166640098326	5.65784880631528	24.6495582010879	3.28168807853983e-06	3.44827758787029e-05
TSS3_241948	-1.49027188106909	4.75545065896736	24.6472504964806	3.28476608658741e-06	3.45031465140917e-05
TSS2_11684009	3.76701643683232	2.60423024722464	24.6444288748919	3.28853357657987e-06	3.45307428223191e-05
TSS1_4366059	4.6439070968496	3.75295483456554	24.6396075067175	3.29498142454267e-06	3.45864549322099e-05
TSS4_1875440	2.29886575243289	3.86202398103027	24.6356595069584	3.30027092396072e-06	3.46208969998605e-05
TSS2_6983872	7.88479150231816	3.54121130081946	24.6726500324582	3.30054914105595e-06	3.46208969998605e-05
TSS1_24366463	-1.33374084707647	6.00164367614796	24.6249900382429	3.31460938243316e-06	3.47563420804098e-05
TSS5_26136094	1.42603555813532	4.96740550599851	24.609220318203	3.33591898280205e-06	3.49676824355121e-05
TSS2_12935767	-1.45323910872725	4.57457019582674	24.6000866843427	3.34832541773808e-06	3.50830318310749e-05
TSS1_5556804	-1.19761917354774	6.0085120981314	24.5994144959927	3.34924033364058e-06	3.50830318310749e-05
TSS1_26637311	-3.66163789333786	1.96276421821797	24.5743035510025	3.38360308250289e-06	3.54307234258074e-05
TSS3_21488533	1.21678310760424	6.55309495864528	24.5610863555622	3.40183493649823e-06	3.56093215976412e-05
TSS5_839769	3.44770165333936	2.69285046134019	24.5534820473516	3.41236995235298e-06	3.570725613929e-05
TSS3_19343606	-3.69070794472237	2.70347145445369	24.5642084047831	3.44887467051132e-06	3.6076777771017e-05
TSS4_17814032	2.80315635243575	2.26848750063631	24.5233215465834	3.45448477656142e-06	3.61229842847409e-05
TSS5_769514	3.25861299874175	3.62606285850669	24.5216313784861	3.45686055999434e-06	3.61353497888536e-05
TSS4_13701298	1.22149944659278	6.97554692174295	24.5154321912552	3.46558878857208e-06	3.62107438673753e-05
TSS4_1446345	3.01363345237073	3.98949312926992	24.5148110572571	3.46646456663874e-06	3.62107438673753e-05
TSS1_25497039	-1.73733981566602	3.95311856586012	24.5121203922829	3.4702609343979e-06	3.62379006470247e-05
TSS4_9036321	-1.9324127474198	4.64387809165003	24.4992335061963	3.48850273428182e-06	3.64158318863345e-05
TSS4_12080543	8.6528034948017	1.26173212263362	24.5315321099106	3.49489594481307e-06	3.64699978968898e-05
TSS5_25286367	-1.25348016420839	8.33974261426775	24.4926210079657	3.49790106417265e-06	3.64887833022185e-05
TSS1_17164766	-2.95525700731994	2.88411813394529	24.4905819882651	3.5008043508858e-06	3.65064938560174e-05
TSS1_28904255	-2.02470053760523	3.15760737817704	24.4765414752368	3.52086331143402e-06	3.67030305198473e-05
TSS4_13990426	1.46068963854236	4.99379818393557	24.4696923532681	3.53069101422783e-06	3.67928134837788e-05
TSS3_23214461	-3.03143760574228	2.79682363572014	24.4497898357967	3.55940871574483e-06	3.70793168692469e-05
TSS5_19635655	4.763151724343	3.03748498466495	24.4395799712481	3.57423352024006e-06	3.72209469372179e-05
TSS5_17195939	-1.26339064932608	6.74355404437795	24.4356922119728	3.57989520268117e-06	3.72670905544152e-05
TSS1_24930080	1.92792130753579	5.95382072851184	24.4340830204636	3.58224133204476e-06	3.7278699057839e-05
TSS5_4366448	-1.16314296749584	6.68778393124143	24.3863689201791	3.65252728300603e-06	3.79790943981519e-05
TSS4_9457029	-1.37070929914298	5.72691209368004	24.3861253481834	3.65288968395766e-06	3.79790943981519e-05
TSS3_8151976	8.4675274198754	1.72083678736686	24.422335908618	3.6533072014601e-06	3.79790943981519e-05
TSS1_2994423	-1.45201902038469	5.14882558160598	24.3723370193883	3.67346499789155e-06	3.81755458240047e-05
TSS1_8061847	-1.43678326140259	4.83803114494713	24.3502206923797	3.7067159931732e-06	3.8507883506437e-05
TSS3_10485888	-2.79985537613954	1.8959338375039	24.4209522149438	3.71116530786304e-06	3.85408844369055e-05
TSS1_13281284	3.69187930942216	2.11270470607028	24.4148502381676	3.72035246188767e-06	3.86230488869881e-05
TSS1_1748334	2.89108423481795	3.83005709259328	24.3394799846078	3.72297534960847e-06	3.86276356958718e-05
TSS3_23089649	1.2470075606356	8.24103477039269	24.3392360976789	3.72334539498233e-06	3.86276356958718e-05
TSS1_3967548	-1.32392117356573	5.70911924460469	24.322737522578	3.74846614118835e-06	3.88749315594544e-05
TSS5_22910802	-2.0115298196278	5.37246698789052	24.315889111083	3.7589445012438e-06	3.89702555053632e-05
TSS4_13154891	-1.43800030418449	4.97793154754116	24.3131681876798	3.76311595936857e-06	3.89960370228039e-05
TSS4_17700739	1.99107990036305	4.66286270989863	24.312587555062	3.76400674364018e-06	3.89960370228039e-05
TSS3_17771301	2.77767964429174	4.0133742302506	24.3096590188319	3.76850288693118e-06	3.90292657062028e-05
TSS3_9464137	-1.41358598947436	4.70904714465569	24.2976652983578	3.7869742072965e-06	3.92071589468581e-05
TSS4_72212	1.40345904342206	5.35097167952579	24.2855721353312	3.80569265306365e-06	3.93874882476851e-05
TSS5_8885103	-1.60639007776447	4.37320690330679	24.2720709118363	3.82670265428442e-06	3.95914029653895e-05
TSS5_18780202	2.4449981081094	3.32812358678785	24.2686359706022	3.83206690432419e-06	3.96333613605361e-05
TSS1_30093027	-1.2484967818195	6.25433683588227	24.2646464297742	3.83830693313794e-06	3.96843458027368e-05
TSS5_21201935	1.7689179674461	4.34209962017797	24.2578420723141	3.84897365020865e-06	3.97739391206106e-05
TSS5_24317168	3.70484404786308	2.61614159390205	24.2570923442116	3.85015080369496e-06	3.97739391206106e-05
TSS3_8477336	7.92646351589013	3.53740021703293	24.2923016612378	3.85159123718736e-06	3.97739391206106e-05
TSS5_11621280	-1.2759786624038	7.10793172940974	24.2557711522172	3.8522261150068e-06	3.97739391206106e-05
TSS5_19317468	1.48113533856387	4.71076351406742	24.2528012848613	3.85689533111096e-06	3.98085757709725e-05
TSS3_17962173	-2.20160859677586	3.76690618079546	24.2453318296293	3.86866444622979e-06	3.99164447785952e-05
TSS2_15737853	-1.17951286151511	6.7190947335072	24.2413792594623	3.87490713133796e-06	3.99672386438377e-05
TSS1_2576693	1.17197478373141	7.73895220693685	24.2144025141406	3.91779083727345e-06	4.03957984082914e-05
TSS3_22902334	-1.17500039624636	7.47681797170132	24.1856631692472	3.96401196209927e-06	4.08584663881049e-05
TSS3_15953184	8.25521320865228	2.98184960198811	24.2115171892693	3.98030139477941e-06	4.10124080088822e-05
TSS5_16789737	-1.18770477904618	6.04300787048223	24.1539375907913	4.01568539814989e-06	4.1362925480331e-05
TSS5_22341931	-2.09934792358657	3.73065825187064	24.1517189580086	4.01932475578228e-06	4.13863351170877e-05
TSS1_26989186	2.2058986870905	4.08653885718621	24.1456640123156	4.02927426435864e-06	4.14746813553952e-05
TSS1_4366118	8.1183230907354	2.67029973998494	24.1708165112141	4.04681035818976e-06	4.16361639895722e-05
TSS4_11896488	1.31099342022247	6.0152835057074	24.1344837322976	4.04771214164054e-06	4.16361639895722e-05
TSS1_20771871	-1.3848627998268	5.05069563975964	24.1293018985908	4.05628703515598e-06	4.17102004365462e-05
TSS1_27283676	4.68062865431284	3.77695410446427	24.1169876993052	4.07673934703584e-06	4.18923483201901e-05
TSS3_8019720	-1.48699555207346	5.2645313878805	24.1169707863848	4.0767675098108e-06	4.18923483201901e-05
TSS2_9103046	-1.43374255049214	5.0105021662727	24.1050403847611	4.0966833507238e-06	4.20827211363531e-05
TSS2_7846054	-1.65602977993403	4.13893140823073	24.1024526815198	4.10101624136329e-06	4.21129450109205e-05
TSS5_22429459	-1.2235486798276	6.04501069504539	24.1004079367778	4.10444331624614e-06	4.21336781988298e-05
TSS2_10204436	-1.28934023355646	5.40847849566566	24.0995882732169	4.10581792968817e-06	4.21336781988298e-05
TSS1_9726267	3.99190657970562	2.73203586392533	24.0943037437018	4.11469166506189e-06	4.22104362103893e-05
TSS4_12520815	1.65325942879775	4.32235964982392	24.0890685284115	4.12350197869002e-06	4.22864918458076e-05
TSS1_3431790	1.50593585813822	5.27527923091021	24.0442935937131	4.19964794892998e-06	4.30527890444978e-05
TSS2_17337265	7.7520730924628	4.29085440203997	24.0769213454994	4.20462620483503e-06	4.30892370088051e-05
TSS3_7268572	-3.10345388848295	4.80944637487279	24.0290234642787	4.22594529513066e-06	4.32930654169289e-05
TSS1_25932958	1.64488559599728	4.97649132768247	24.0262812905445	4.23068555950077e-06	4.33269701719181e-05
TSS1_7391551	7.79765856366568	4.03893221415037	24.0381427513289	4.27163249620302e-06	4.3731523624921e-05
TSS5_7265682	1.16061483017021	7.33988987026969	24.0016370964671	4.27353218634093e-06	4.37361862787977e-05
TSS5_26363435	-1.61312243910724	4.51059649010758	23.9908554491973	4.29241689171149e-06	4.39146151120605e-05
TSS1_18322284	4.55204226564545	6.7584894443427	23.9896496908271	4.29453416202344e-06	4.39214380373373e-05
TSS4_14369681	3.36297697103841	2.08009339879182	23.9755346395468	4.3193994786955e-06	4.41608286338068e-05
TSS2_16524684	-1.73462690164123	4.64826129392472	23.9314975969452	4.39792860604483e-06	4.49485224356584e-05
TSS2_15092274	-3.41905004885993	3.86976952095229	23.9272124176825	4.4056478874334e-06	4.50122250253528e-05
TSS1_27114343	-1.51453713470473	4.39029496781331	23.9202569859751	4.41820691744841e-06	4.5125315373049e-05
TSS2_19614138	4.51886883289476	4.01186048534989	23.9169162947749	4.42425205601104e-06	4.51718223237297e-05
TSS2_11270218	-7.14823492426053	7.29265690182313	23.9476957378752	4.43220620128943e-06	4.52377824043302e-05
TSS4_17041831	5.29750270567218	1.54434709309179	23.9071758197232	4.44192635457707e-06	4.53217169122835e-05
TSS1_5727202	-2.34116612801675	2.73808643641584	23.9049122814155	4.44604394726152e-06	4.53484502711083e-05
TSS4_1207725	1.32038339681947	5.44913412781963	23.8983178293637	4.45806220572449e-06	4.54557231568871e-05
TSS5_20354590	-4.09089391369286	1.43956690492469	23.892811509495	4.46812287643884e-06	4.55429704029611e-05
TSS4_17127166	-1.2358255971288	5.49095347059144	23.884559842713	4.48324320135076e-06	4.56817139523907e-05
TSS2_8292493	4.08624498493129	2.45996287123163	23.8803407514608	4.49099450559541e-06	4.57453032670521e-05
TSS1_28082644	1.20800738290301	6.50571459018665	23.8620134869495	4.524825099459e-06	4.6061259637719e-05
TSS5_25609883	1.81831508979239	6.06229486687424	23.861889300373	4.52505522643774e-06	4.6061259637719e-05
TSS4_11405110	4.40729436303039	4.86806010842729	23.850071781596	4.5470089560988e-06	4.6269177492453e-05
TSS1_27260289	7.88471276878431	4.67073641142976	23.8803423774423	4.5557919465133e-06	4.63429786752645e-05
TSS2_16012421	2.04565181856111	6.18968889045478	23.8440462839384	4.55824468865003e-06	4.63523585985187e-05
TSS1_20793561	1.40169774892339	5.23399844750973	23.836724546909	4.57193583013919e-06	4.64759760805992e-05
TSS1_580437	8.57652464714457	1.59747305373964	23.8683884363124	4.57809261126609e-06	4.65229458211312e-05
TSS2_2201649	8.6525650506195	1.2033753628692	23.8669544686581	4.58077525704424e-06	4.65345914488664e-05
TSS1_8071963	-1.6125904664948	4.15140288566662	23.8251074692756	4.59374552967877e-06	4.66507028421402e-05
TSS3_162814	-1.59930839448364	5.5770614659767	23.8224904867729	4.59867330932503e-06	4.66850901194401e-05
TSS3_2671929	8.70151549247652	1.2648152875356	23.9172226731983	4.62241476074185e-06	4.69103841151291e-05
TSS3_242288	3.44318693890133	1.89386129099298	23.7953762137806	4.65004956997769e-06	4.71638171633165e-05
TSS3_4432099	1.36212552800547	6.47380323162148	23.795138702692	4.65050219759149e-06	4.71638171633165e-05
TSS4_17050271	1.14499616919347	8.03751500105808	23.7935049908334	4.65361680513993e-06	4.71796041881662e-05
TSS1_18098101	1.08037784538391	10.091351488159	23.7768948717626	4.68540500476484e-06	4.74859838551853e-05
TSS1_27940706	-1.30229693337632	5.76175463267202	23.7720195154802	4.69477758326006e-06	4.75650550531496e-05
TSS2_19088979	-1.44959142594784	5.23119756132036	23.7466273078324	4.74390424537664e-06	4.80467064423882e-05
TSS5_21483670	1.14949839855299	7.01327624370621	23.7361582844639	4.76431195469914e-06	4.82372647690251e-05
TSS1_22043830	1.31966576175492	5.81400697467415	23.7308923199922	4.77461112100708e-06	4.832538388284e-05
TSS5_26957679	-1.43445608343475	5.68322252195431	23.7278993195761	4.78047499738658e-06	4.83685681075368e-05
TSS1_26640627	-1.3739024997185	6.19977511639535	23.7220741642142	4.79190879896301e-06	4.84680608413483e-05
TSS1_1373028	1.30197876307519	5.53054327650668	23.7169073495649	4.80207384918461e-06	4.8554658555879e-05
TSS1_267944	2.17063628185186	3.20411492368507	23.7092363437556	4.8172063668346e-06	4.86914086805248e-05
TSS1_8296923	2.07114181547814	5.51560361925742	23.7080379283382	4.8195748806576e-06	4.86960362918084e-05
TSS3_8550115	7.60604669784306	7.10365374652818	23.7419791864839	4.82088025634322e-06	4.86960362918084e-05
TSS1_5714065	-1.94464420637349	3.88813223561642	23.706269852765	4.82307143464353e-06	4.8701924726679e-05
TSS4_16925234	8.1183048679346	3.06536546099528	23.7182724416566	4.86786302559124e-06	4.91218887245082e-05
TSS5_2166389	-1.89417843992512	4.67177363699293	23.6837145964161	4.86790569171645e-06	4.91218887245082e-05
TSS4_9100843	1.43608476311667	5.047269197779	23.6690791992685	4.89722558946918e-06	4.94012933130897e-05
TSS3_1285653	-3.36162091747862	1.38482364766639	23.6659345590647	4.90354901418302e-06	4.94486096558457e-05
TSS1_1154592	-1.24717533828042	5.79712418803529	23.644071879923	4.94774378270508e-06	4.98776714286478e-05
TSS5_8160227	-2.31631777687335	4.59252587410481	23.6415147333321	4.95293958640911e-06	4.99054571725615e-05
TSS2_150352	3.14915619656721	3.13446925944821	23.6410935082788	4.9537959997596e-06	4.99054571725615e-05
TSS4_6763835	7.96693289230826	3.33242784775159	23.6651817205402	4.97479064299732e-06	5.01002943271991e-05
TSS5_4604723	-1.34254812275765	5.25886893867044	23.6265643282444	4.98342910583536e-06	5.01706062539934e-05
TSS3_6891087	-1.48893673009067	4.84331531812301	23.6033872246509	5.03107684721586e-06	5.06334663224453e-05
TSS4_13734079	-2.0641075168085	2.88006364276655	23.5996121894331	5.03888172395624e-06	5.06951678560022e-05
TSS4_10896685	-1.17825905616023	5.7605469941338	23.5938347277852	5.05085065653229e-06	5.07987082138052e-05
TSS4_5843420	4.43279757979658	1.70831314101782	23.591467568978	5.05576301703753e-06	5.08312322194381e-05
TSS3_9918807	-1.33262195863211	5.39997436896157	23.5686737272744	5.10331651479333e-06	5.12923113234273e-05
TSS4_453162	1.33546650648391	5.5058074961014	23.5526785205416	5.13695999550741e-06	5.15992728787518e-05
TSS1_6168809	-1.42294484484495	4.81047574743823	23.5525338196138	5.13726538749254e-06	5.15992728787518e-05
TSS4_7607353	-1.38976961303981	4.81949685784816	23.5516727274624	5.13908311149883e-06	5.16004157379042e-05
TSS1_4933507	-2.78550562410095	2.26733696532393	23.543865640179	5.15559361667212e-06	5.17490359607828e-05
TSS3_23200635	-4.13926281245123	1.01201054117881	23.6026186689039	5.1775624523289e-06	5.19523272842531e-05
TSS1_11874909	5.01026921938177	1.9640909210519	23.5257855442032	5.19403870525517e-06	5.21003889073343e-05
TSS5_18683318	-1.32193141696309	5.40835970629531	23.5020840801281	5.24488257244679e-06	5.2592973159406e-05
TSS5_2209547	1.30897528336387	6.11288870968497	23.4851650227934	5.28148886441533e-06	5.29425115131047e-05
TSS5_13414700	1.55900763382986	4.74296180343735	23.4805920777789	5.29142784139521e-06	5.30245894510162e-05
TSS5_22957877	-1.31911670809825	6.79740830086152	23.4795486089106	5.29369843390941e-06	5.30297947979089e-05
TSS5_26394906	-7.14450314720249	6.20530346909454	23.5110702930401	5.29903140242093e-06	5.30656640077755e-05
TSS5_6378352	1.16764231164574	6.6908339005644	23.4744057124028	5.3049040005786e-06	5.31020370331077e-05
TSS2_16115265	1.22285326217647	6.1261718923319	23.4738250991187	5.30617059281392e-06	5.31020370331077e-05
TSS2_12200761	1.86773767962119	5.52237949029391	23.4657673335177	5.32378043396867e-06	5.32606682794428e-05
TSS1_5186890	-1.50267130874627	4.38298667778978	23.4545437400651	5.34840893899808e-06	5.3489388342034e-05
TSS3_18946521	-2.01868548304805	3.72317157323262	23.4355875889643	5.39027096313573e-06	5.3890252748973e-05
TSS5_23585344	-1.57922429089347	4.51175514124867	23.424850516519	5.41413116950006e-06	5.41109353815083e-05
TSS2_13256223	1.47210834777666	4.79083314274619	23.4201313734368	5.42465240325121e-06	5.4198201493783e-05
TSS4_433797	-1.14577870283793	6.8104969625158	23.4091986655537	5.44910726113886e-06	5.44245762496927e-05
TSS1_1821892	7.96674116591464	3.58795356905085	23.4254784413067	5.4883938559082e-06	5.47988892642493e-05
TSS1_6389418	8.28743585078481	2.5920009171737	23.4118157174812	5.5192573003287e-06	5.5088882276155e-05
TSS4_16890789	-1.38700277259873	5.04494699885891	23.3760366991793	5.52397939034456e-06	5.51178477356852e-05
TSS2_263252	8.22226520338512	1.9972584240897	23.4249224593765	5.5679023560765e-06	5.55196366850587e-05
TSS1_22266002	-3.54877778651727	2.16290938116263	23.3567913277878	5.56791389930071e-06	5.55196366850587e-05
TSS1_13079445	3.89291130527463	2.31412882640632	23.3549046861249	5.57224007696295e-06	5.55444852701346e-05
TSS2_8550342	-2.15410990419168	4.34445757551243	23.3231315374889	5.64561771670414e-06	5.625740089337e-05
TSS5_3597257	-1.14584933511575	7.02731504739516	23.3197682137999	5.65344281889354e-06	5.63009697939625e-05
TSS3_9997972	-1.43248510538232	4.53045290874841	23.3196541806819	5.65370832293498e-06	5.63009697939625e-05
TSS5_827046	-2.39802155319832	3.34830693027649	23.3104671243799	5.6751406632089e-06	5.64958200867703e-05
TSS4_15140557	4.92492370713494	2.36435675156997	23.3011009580888	5.69707660748758e-06	5.66955540271266e-05
TSS5_23882038	-1.44348364650622	4.27722338388069	23.3680266758338	5.69916419704975e-06	5.66976969051438e-05
