#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
STRINGTIE_RNA_00010242	28	0.45649	9.99627685547	1	0.0267251	noncoding
HOMER_RNA_00031519	24	0.40171	4.30767822266	1	0.0134046	noncoding
HOMER_RNA_00031520	9	0.44378	5.58721923828	1	0.00326251	noncoding
HOMER_RNA_00037405	50	0.33199	9.36016845703	1	0.0204029	noncoding
STRINGTIE_RNA_00003635	31	0.32857	6.48687744141	1	0.00613943	noncoding
HOMER_RNA_00043314	80	0.41676	12.2246704102	-1	0.191111	noncoding
HOMER_RNA_00013255	51	0.366	9.99468994141	-1	0.127934	noncoding
HOMER_RNA_00037427	59	0.34353	11.0852661133	1	0.0387365	noncoding
HOMER_RNA_00031531	46	0.35484	10.264831543	1	0.0239337	noncoding
HOMER_RNA_00028877	12	0.41423	10.8599243164	-1	0.110234	noncoding
HOMER_RNA_00043321	23	0.33504	10.0009155273	-1	0.151513	noncoding
HOMER_RNA_00031535	25	0.39931	8.51727294922	1	0.0072269	noncoding
HOMER_RNA_00028889	18	0.41915	10.8598022461	1	0.0126207	noncoding
HOMER_RNA_00024466	37	0.43209	9.30279541016	-1	0.0568206	noncoding
HOMER_RNA_00037476	42	0.41965	11.8392944336	1	0.0353884	noncoding
HOMER_RNA_00031565	52	0.31427	9.99200439453	1	0.0241165	noncoding
HOMER_RNA_00026958	19	0.31879	6.50567626953	1	0.00345385	noncoding
HOMER_RNA_00034574	40	0.35755	8.02374267578	1	0.0109605	noncoding
HOMER_RNA_00039527	10	0.42841	5.75323486328	1	0.00313336	noncoding
HOMER_RNA_00034583	32	0.43795	11.3466186523	1	0.0321248	noncoding
STRINGTIE_RNA_00035670	27	0.38879	6.69158935547	-1	0.0211261	noncoding
HOMER_RNA_00031590	23	0.33915	10.6649780273	1	0.0109514	noncoding
STRINGTIE_RNA_00027152	30	0.32418	11.5537719727	1	0.0160786	noncoding
HOMER_RNA_00028941	36	0.39542	10.4639282227	1	0.0214058	noncoding
STRINGTIE_RNA_00014069	56	0.43761	9.29681396484	1	0.0700328	noncoding
HOMER_RNA_00039540	48	0.39676	9.35382080078	1	0.0291602	noncoding
HOMER_RNA_00005011	40	0.34944	9.78533935547	1	0.0164325	noncoding
HOMER_RNA_00042225	116	0.36936	11.7174682617	1	0.244422	noncoding
STRINGTIE_RNA_00031350	90	0.39903	5.65411376953	1	0.306894	noncoding
HOMER_RNA_00043364	36	0.33693	7.81597900391	1	0.00812753	noncoding
HOMER_RNA_00031632	52	0.46762	7.56280517578	1	0.0504218	noncoding
HOMER_RNA_00028969	66	0.42411	4.32452392578	1	0.2238	noncoding
HOMER_RNA_00028970	94	0.33096	6.80364990234	1	0.127965	noncoding
HOMER_RNA_00043374	35	0.31856	10.5647583008	1	0.0161718	noncoding
STRINGTIE_RNA_00028919	43	0.42294	12.0170288086	1	0.0364331	noncoding
HOMER_RNA_00005129	46	0.47375	4.83197021484	1	0.0484262	noncoding
HOMER_RNA_00031654	68	0.28219	11.7963256836	1	0.042886	noncoding
HOMER_RNA_00031655	34	0.3559	10.0521850586	1	0.0142339	noncoding
HOMER_RNA_00037601	42	0.28288	9.10272216797	1	0.0148396	noncoding
HOMER_RNA_00029017	41	0.41394	11.5816040039	1	0.0333978	noncoding
STRINGTIE_RNA_00035714	45	0.35151	10.6807250977	1	0.0243571	noncoding
HOMER_RNA_00031703	35	0.34908	4.36907958984	1	0.0163967	noncoding
HOMER_RNA_00029042	34	0.37736	4.53509521484	1	0.017426	noncoding
HOMER_RNA_00029044	47	0.3272	7.91705322266	1	0.0133959	noncoding
HOMER_RNA_00029048	36	0.36825	10.2183227539	1	0.0169879	noncoding
HOMER_RNA_00034703	38	0.30603	10.172668457	1	0.0162946	noncoding
STRINGTIE_RNA_00024999	43	0.43837	4.83099365234	1	0.0440508	noncoding
STRINGTIE_RNA_00010754	21	0.3595	6.80938720703	1	0.00365718	noncoding
HOMER_RNA_00031733	74	0.38797	9.71966552734	1	0.0940394	noncoding
HOMER_RNA_00034716	23	0.34415	6.50115966797	1	0.00401412	noncoding
HOMER_RNA_00034717	62	0.40457	11.1701049805	1	0.0740285	noncoding
HOMER_RNA_00031738	13	0.42284	9.50006103516	1	0.00649736	noncoding
HOMER_RNA_00037668	22	0.30603	8.65704345703	1	0.00573816	noncoding
HOMER_RNA_00029089	81	0.37089	10.4544067383	1	0.106535	noncoding
HOMER_RNA_00029091	26	0.38157	8.49603271484	1	0.0068006	noncoding
HOMER_RNA_00005464	60	0.40661	11.3648071289	1	0.0684664	noncoding
HOMER_RNA_00031751	49	0.37428	9.61163330078	1	0.0266811	noncoding
HOMER_RNA_00022876	29	0.43428	10.4535522461	1	0.023353	noncoding
HOMER_RNA_00031759	121	0.31423	10.3062133789	1	0.190634	noncoding
HOMER_RNA_00034758	53	0.31492	5.61370849609	1	0.0242541	noncoding
HOMER_RNA_00031764	62	0.3771	9.09869384766	1	0.0445321	noncoding
HOMER_RNA_00042289	36	0.3834	9.98919677734	1	0.017511	noncoding
HOMER_RNA_00005533	20	0.41685	4.22552490234	1	0.0124763	noncoding
HOMER_RNA_00043453	31	0.41264	6.36785888672	1	0.00942358	noncoding
HOMER_RNA_00029133	121	0.39211	3.84747314453	1	0.91808	coding
HOMER_RNA_00037739	51	0.44071	9.30401611328	1	0.0564423	noncoding
HOMER_RNA_00031795	90	0.36081	9.83111572266	1	0.130481	noncoding
STRINGTIE_RNA_00037169	20	0.32583	8.18914794922	1	0.004255	noncoding
HOMER_RNA_00034791	70	0.46573	4.98309326172	1	0.208085	noncoding
HOMER_RNA_00031800	89	0.41541	11.6295776367	1	0.215559	noncoding
STRINGTIE_RNA_00010976	40	0.43361	7.92193603516	1	0.0196586	noncoding
HOMER_RNA_00022936	28	0.4127	10.9161987305	1	0.0188627	noncoding
HOMER_RNA_00034809	30	0.35288	11.7966918945	1	0.0151359	noncoding
STRINGTIE_RNA_00037193	43	0.29376	10.1122436523	1	0.0191913	noncoding
HOMER_RNA_00029201	64	0.35817	6.10467529297	-1	0.0369423	noncoding
HOMER_RNA_00034826	42	0.40595	8.34332275391	1	0.0183538	noncoding
STRINGTIE_RNA_00034073	31	0.38954	7.75335693359	1	0.00790448	noncoding
STRINGTIE_RNA_00004485	79	0.45932	10.0568237305	1	0.324408	noncoding
HOMER_RNA_00029224	40	0.26943	9.69390869141	1	0.018393	noncoding
STRINGTIE_RNA_00029097	70	0.34944	7.94073486328	1	0.0439585	noncoding
STRINGTIE_RNA_00034095	24	0.30371	8.27447509766	-1	0.120959	noncoding
STRINGTIE_RNA_00037220	0	0.39039	0.0	-1	0.00284268	noncoding
HOMER_RNA_00031880	23	0.28581	10.655456543	1	0.0142445	noncoding
HOMER_RNA_00022972	31	0.39322	9.62298583984	1	0.0133638	noncoding
HOMER_RNA_00029252	23	0.29538	4.58477783203	1	0.00994265	noncoding
STRINGTIE_RNA_00035805	41	0.26243	9.65411376953	1	0.0201411	noncoding
HOMER_RNA_00031902	42	0.43056	9.86859130859	-1	0.0797667	noncoding
STRINGTIE_RNA_00027339	38	0.2922	8.70977783203	1	0.0112187	noncoding
STRINGTIE_RNA_00017205	41	0.3865	9.18389892578	1	0.0181218	noncoding
STRINGTIE_RNA_00011238	21	0.3556	5.27496337891	1	0.0047871	noncoding
HOMER_RNA_00043524	35	0.50093	9.94769287109	1	0.0865831	noncoding
HOMER_RNA_00029311	32	0.38029	8.34417724609	1	0.00884553	noncoding
HOMER_RNA_00029312	45	0.35401	4.58123779297	1	0.0274201	noncoding
HOMER_RNA_00031936	44	0.38574	12.180847168	1	0.024066	noncoding
HOMER_RNA_00039710	18	0.46606	7.99908447266	1	0.00705946	noncoding
HOMER_RNA_00029325	84	0.34609	10.5565795898	1	0.0904504	noncoding
HOMER_RNA_00021088	67	0.38262	10.4407348633	1	0.0705855	noncoding
STRINGTIE_RNA_00029174	47	0.37971	10.0798950195	1	0.0282881	noncoding
HOMER_RNA_00043553	32	0.34424	6.06390380859	1	0.00698144	noncoding
HOMER_RNA_00037954	25	0.38653	7.91717529297	1	0.00574371	noncoding
HOMER_RNA_00031984	6	0.38234	9.50006103516	1	0.00366223	noncoding
HOMER_RNA_00043554	48	0.37784	8.93170166016	1	0.0223148	noncoding
STRINGTIE_RNA_00004754	14	0.35226	3.79937744141	1	0.00630793	noncoding
HOMER_RNA_00039719	48	0.31834	9.30023193359	1	0.0179124	noncoding
HOMER_RNA_00029347	39	0.46162	4.49676513672	1	0.0409129	noncoding
STRINGTIE_RNA_00034228	87	0.40762	9.89996337891	1	0.210578	noncoding
HOMER_RNA_00042380	28	0.4581	10.5337524414	1	0.0330899	noncoding
HOMER_RNA_00043572	0	0.45604	0.0	-1	0.0643942	noncoding
HOMER_RNA_00037998	34	0.3941	9.10076904297	1	0.0132603	noncoding
HOMER_RNA_00019033	73	0.35355	5.18914794922	1	0.0989699	noncoding
HOMER_RNA_00039727	41	0.34768	8.36370849609	1	0.0117161	noncoding
STRINGTIE_RNA_00025361	45	0.36768	6.69952392578	-1	0.0324632	noncoding
STRINGTIE_RNA_00031711	51	0.2774	8.93121337891	1	0.0195252	noncoding
HOMER_RNA_00032032	36	0.3237	8.93157958984	1	0.0103032	noncoding
HOMER_RNA_00006319	16	0.34174	5.36236572266	1	0.00339672	noncoding
HOMER_RNA_00042407	41	0.23373	10.2182006836	1	0.0400041	noncoding
HOMER_RNA_00029407	73	0.40958	7.71978759766	1	0.0960732	noncoding
HOMER_RNA_00032067	11	0.41535	5.94097900391	1	0.00296048	noncoding
STRINGTIE_RNA_00037358	19	0.38366	4.86785888672	1	0.00594176	noncoding
HOMER_RNA_00035025	62	0.40395	11.2343139648	1	0.0729517	noncoding
HOMER_RNA_00043597	39	0.43793	4.53729248047	-1	0.020066	noncoding
HOMER_RNA_00042417	44	0.38749	8.47650146484	1	0.0178632	noncoding
HOMER_RNA_00029426	43	0.31816	8.56829833984	1	0.0124139	noncoding
HOMER_RNA_00039756	20	0.42881	10.477355957	1	0.0140662	noncoding
HOMER_RNA_00035028	50	0.43349	9.64007568359	1	0.053253	noncoding
HOMER_RNA_00023059	68	0.37321	9.77874755859	1	0.0622309	noncoding
STRINGTIE_RNA_00021984	55	0.32969	9.44488525391	1	0.0249662	noncoding
STRINGTIE_RNA_00004986	69	0.32281	8.17535400391	1	0.0349799	noncoding
HOMER_RNA_00038049	18	0.41559	6.49981689453	1	0.0041897	noncoding
HOMER_RNA_00006456	32	0.46306	11.4371948242	-1	0.136039	noncoding
STRINGTIE_RNA_00018928	24	0.3746	11.0687866211	1	0.0127123	noncoding
HOMER_RNA_00035041	50	0.39839	7.95855712891	1	0.0248878	noncoding
STRINGTIE_RNA_00005010	45	0.43188	10.7865600586	-1	0.122516	noncoding
HOMER_RNA_00029446	23	0.40914	8.38543701172	1	0.00668351	noncoding
STRINGTIE_RNA_00017278	15	0.37902	5.96148681641	1	0.00304915	noncoding
STRINGTIE_RNA_00037382	56	0.33434	6.57037353516	1	0.0220095	noncoding
HOMER_RNA_00029461	57	0.42081	7.70574951172	1	0.0450895	noncoding
HOMER_RNA_00041168	76	0.40921	9.49517822266	1	0.13061	noncoding
HOMER_RNA_00027141	110	0.43453	11.0354614258	1	0.57002	coding
STRINGTIE_RNA_00027506	94	0.38754	9.63543701172	1	0.210175	noncoding
HOMER_RNA_00042442	46	0.37241	5.45025634766	1	0.0222249	noncoding
HOMER_RNA_00043632	30	0.27701	8.63299560547	1	0.00949945	noncoding
HOMER_RNA_00026083	76	0.40648	9.52093505859	1	0.12644	noncoding
HOMER_RNA_00006641	14	0.38506	10.2948608398	1	0.00725675	noncoding
STRINGTIE_RNA_00029312	68	0.28434	10.0479125977	1	0.0379444	noncoding
STRINGTIE_RNA_00037415	58	0.39399	10.4133911133	1	0.0547949	noncoding
HOMER_RNA_00032164	48	0.35861	8.38482666016	-1	0.0723313	noncoding
HOMER_RNA_00039795	55	0.31292	6.69158935547	1	0.0197226	noncoding
HOMER_RNA_00032176	68	0.43211	4.74993896484	1	0.204889	noncoding
STRINGTIE_RNA_00029331	55	0.27248	7.89849853516	1	0.0211317	noncoding
STRINGTIE_RNA_00029334	28	0.35668	7.81072998047	1	0.00576769	noncoding
HOMER_RNA_00035126	64	0.35744	10.2228393555	1	0.0483573	noncoding
STRINGTIE_RNA_00014368	122	0.49111	11.1537475586	1	0.927339	coding
HOMER_RNA_00032191	49	0.37395	4.71392822266	1	0.0386624	noncoding
STRINGTIE_RNA_00037437	39	0.36957	8.61163330078	1	0.0125996	noncoding
HOMER_RNA_00035130	79	0.33078	7.94183349609	1	0.0564034	noncoding
HOMER_RNA_00029529	29	0.28604	8.25445556641	1	0.00772056	noncoding
HOMER_RNA_00042459	37	0.4035	9.49810791016	1	0.0187732	noncoding
HOMER_RNA_00038150	26	0.29481	6.50567626953	1	0.00589432	noncoding
STRINGTIE_RNA_00014384	54	0.42095	9.91839599609	1	0.0585359	noncoding
STRINGTIE_RNA_00037453	37	0.39864	9.13800048828	1	0.0161852	noncoding
HOMER_RNA_00038179	39	0.34883	9.22357177734	1	0.0134046	noncoding
HOMER_RNA_00029546	58	0.37714	4.43206787109	1	0.0811385	noncoding
HOMER_RNA_00038196	37	0.353	10.1560668945	1	0.0163238	noncoding
HOMER_RNA_00015738	112	0.42878	5.37322998047	1	0.762185	coding
HOMER_RNA_00042476	11	0.38037	4.20709228516	1	0.00496453	noncoding
HOMER_RNA_00038210	33	0.38197	9.81976318359	1	0.0144517	noncoding
HOMER_RNA_00042481	31	0.40399	12.012512207	1	0.0182442	noncoding
HOMER_RNA_00015801	1	0.45604	5.27496337891	-1	0.00981802	noncoding
HOMER_RNA_00026119	96	0.38673	6.33343505859	1	0.284223	noncoding
HOMER_RNA_00015802	13	0.37102	10.9032592773	-1	0.149171	noncoding
STRINGTIE_RNA_00025640	51	0.41502	8.04522705078	1	0.0313457	noncoding
HOMER_RNA_00043687	112	0.45917	9.78948974609	1	0.738331	coding
HOMER_RNA_00032289	22	0.47191	10.2774047852	1	0.0285427	noncoding
HOMER_RNA_00035214	54	0.33865	10.0292358398	1	0.028407	noncoding
HOMER_RNA_00029604	57	0.4383	5.99884033203	1	0.0632491	noncoding
HOMER_RNA_00032293	59	0.43155	12.002746582	1	0.0803478	noncoding
HOMER_RNA_00024992	41	0.35236	4.78045654297	1	0.0192495	noncoding
HOMER_RNA_00032312	40	0.442	9.69415283203	1	0.036362	noncoding
STRINGTIE_RNA_00031939	27	0.44706	10.436340332	1	0.0253626	noncoding
HOMER_RNA_00032316	54	0.32692	9.58758544922	-1	0.149619	noncoding
HOMER_RNA_00043713	64	0.36442	8.20880126953	1	0.0383421	noncoding
STRINGTIE_RNA_00029430	38	0.26066	11.0751342773	1	0.0299262	noncoding
HOMER_RNA_00025003	19	0.39431	5.82110595703	1	0.00442744	noncoding
HOMER_RNA_00032333	69	0.39471	9.97222900391	1	0.0845252	noncoding
HOMER_RNA_00025008	45	0.34195	8.03582763672	-1	0.0751855	noncoding
HOMER_RNA_00043722	22	0.45067	5.70074462891	1	0.0075625	noncoding
HOMER_RNA_00035257	111	0.41145	11.4243774414	1	0.414925	noncoding
STRINGTIE_RNA_00025714	36	0.3315	4.59185791016	1	0.0148445	noncoding
HOMER_RNA_00042508	28	0.43324	4.52960205078	1	0.0193055	noncoding
HOMER_RNA_00035261	74	0.41829	9.78033447266	1	0.139867	noncoding
HOMER_RNA_00032351	37	0.38229	9.98455810547	1	0.018154	noncoding
HOMER_RNA_00032354	51	0.35681	7.88433837891	1	0.0184911	noncoding
HOMER_RNA_00038294	64	0.3593	5.93511962891	1	0.0468138	noncoding
HOMER_RNA_00043728	22	0.37381	8.50006103516	1	0.00536001	noncoding
STRINGTIE_RNA_00005596	26	0.36581	12.3106079102	1	0.0117379	noncoding
HOMER_RNA_00029663	52	0.44789	10.4638061523	-1	0.110382	noncoding
STRINGTIE_RNA_00022298	70	0.43522	6.57525634766	1	0.116305	noncoding
HOMER_RNA_00042514	57	0.26706	8.12445068359	1	0.0236819	noncoding
HOMER_RNA_00029666	66	0.37342	12.5123901367	1	0.0374798	noncoding
HOMER_RNA_00041293	46	0.46735	9.96917724609	1	0.0818997	noncoding
HOMER_RNA_00032376	31	0.36212	11.1660766602	1	0.0160881	noncoding
HOMER_RNA_00032377	53	0.39271	8.05633544922	1	0.0280581	noncoding
HOMER_RNA_00032380	18	0.4117	5.27056884766	1	0.00573897	noncoding
HOMER_RNA_00029696	28	0.42643	9.69964599609	1	0.0159479	noncoding
HOMER_RNA_00035292	28	0.33684	9.18670654297	1	0.00812501	noncoding
HOMER_RNA_00025033	57	0.37119	10.944152832	-1	0.163772	noncoding
HOMER_RNA_00029704	83	0.33606	8.45123291016	1	0.0702962	noncoding
HOMER_RNA_00032391	44	0.43586	11.0479125977	1	0.0535037	noncoding
HOMER_RNA_00029715	30	0.38001	4.39630126953	1	0.0150469	noncoding
STRINGTIE_RNA_00005686	28	0.35265	9.99810791016	-1	0.132264	noncoding
HOMER_RNA_00032399	39	0.45419	6.51165771484	1	0.0197306	noncoding
HOMER_RNA_00035322	5	0.32449	5.27496337891	-1	0.0219711	noncoding
STRINGTIE_RNA_00022346	8	0.32928	5.75079345703	1	1.25188e-05	noncoding
HOMER_RNA_00032409	33	0.3247	4.42791748047	1	0.0137845	noncoding
HOMER_RNA_00038366	58	0.4196	10.0401000977	1	0.0711501	noncoding
HOMER_RNA_00032424	78	0.44108	9.65631103516	1	0.225817	noncoding
HOMER_RNA_00038375	85	0.36348	10.2130737305	1	0.113114	noncoding
HOMER_RNA_00032431	74	0.38087	9.51226806641	1	0.0845024	noncoding
HOMER_RNA_00032432	37	0.37371	6.69537353516	-1	0.0276884	noncoding
HOMER_RNA_00026168	44	0.42389	10.1774291992	1	0.0396743	noncoding
HOMER_RNA_00038382	23	0.408	11.705871582	1	0.0146769	noncoding
STRINGTIE_RNA_00005790	18	0.41972	8.34503173828	-1	0.0302151	noncoding
STRINGTIE_RNA_00014480	80	0.38511	5.08123779297	1	0.210505	noncoding
STRINGTIE_RNA_00005791	121	0.38279	9.89495849609	1	0.461886	noncoding
HOMER_RNA_00029764	46	0.34472	6.71038818359	1	0.0134175	noncoding
HOMER_RNA_00029765	50	0.3238	5.00823974609	-1	0.0339261	noncoding
HOMER_RNA_00032448	58	0.40915	4.80010986328	1	0.0929934	noncoding
HOMER_RNA_00016269	38	0.37546	8.18292236328	-1	0.0509104	noncoding
HOMER_RNA_00039930	39	0.4477	4.15924072266	1	0.0538439	noncoding
STRINGTIE_RNA_00025809	30	0.4228	8.18902587891	1	0.0105293	noncoding
HOMER_RNA_00027272	43	0.46149	9.39471435547	1	0.0512309	noncoding
HOMER_RNA_00035394	92	0.36247	10.9868774414	1	0.136037	noncoding
HOMER_RNA_00029800	46	0.47407	3.91632080078	1	0.0834039	noncoding
HOMER_RNA_00029803	39	0.4653	7.91864013672	1	0.0246984	noncoding
HOMER_RNA_00041353	106	0.43705	10.3474731445	1	0.556949	coding
STRINGTIE_RNA_00032073	46	0.32852	9.47894287109	-1	0.142161	noncoding
HOMER_RNA_00029814	59	0.42929	7.84686279297	1	0.0558252	noncoding
STRINGTIE_RNA_00036138	28	0.40507	10.4689331055	1	0.0161827	noncoding
HOMER_RNA_00016436	37	0.41969	9.98785400391	1	0.0255089	noncoding
STRINGTIE_RNA_00029570	42	0.36906	10.1196899414	1	0.0213965	noncoding
HOMER_RNA_00042611	47	0.40474	4.13690185547	-1	0.0187274	noncoding
HOMER_RNA_00025112	45	0.3043	9.42913818359	1	0.0165471	noncoding
HOMER_RNA_00029844	12	0.31384	10.8599243164	1	0.00905267	noncoding
HOMER_RNA_00027301	166	0.45602	10.0103149414	1	0.980309	coding
HOMER_RNA_00029862	60	0.42346	10.0325317383	1	0.082299	noncoding
HOMER_RNA_00029869	103	0.32258	6.52716064453	1	0.189642	noncoding
STRINGTIE_RNA_00032110	55	0.41236	9.23773193359	1	0.0475547	noncoding
HOMER_RNA_00016640	56	0.34459	8.76910400391	1	0.0245721	noncoding
HOMER_RNA_00027310	66	0.42053	8.02105712891	1	0.0758331	noncoding
HOMER_RNA_00032558	0	0.40627	0.0	-1	0.00604469	noncoding
HOMER_RNA_00035464	37	0.4089	6.53533935547	1	0.0129013	noncoding
HOMER_RNA_00041384	93	0.42242	6.81329345703	1	0.318103	noncoding
HOMER_RNA_00029883	27	0.29041	4.94464111328	1	0.0110781	noncoding
HOMER_RNA_00032575	59	0.34833	10.0140991211	1	0.0361925	noncoding
HOMER_RNA_00035472	90	0.39834	8.27069091797	1	0.193791	noncoding
HOMER_RNA_00038511	23	0.36879	8.34356689453	-1	0.0525439	noncoding
HOMER_RNA_00019427	76	0.4761	10.4878540039	1	0.397447	noncoding
STRINGTIE_RNA_00019165	55	0.35493	11.2936401367	1	0.0358774	noncoding
HOMER_RNA_00032590	25	0.39786	7.86834716797	1	0.0060968	noncoding
HOMER_RNA_00029899	53	0.39428	8.25286865234	-1	0.0505238	noncoding
HOMER_RNA_00029900	29	0.39758	5.42633056641	1	0.00976793	noncoding
HOMER_RNA_00029901	79	0.44136	6.03033447266	1	0.224856	noncoding
HOMER_RNA_00032616	53	0.38974	6.01385498047	1	0.0323761	noncoding
HOMER_RNA_00025168	97	0.44073	9.42498779297	1	0.441881	noncoding
HOMER_RNA_00038550	37	0.34132	11.881652832	1	0.0184625	noncoding
STRINGTIE_RNA_00034734	50	0.25349	6.00543212891	1	0.0406923	noncoding
STRINGTIE_RNA_00029634	52	0.45301	9.04937744141	1	0.0653347	noncoding
HOMER_RNA_00035513	15	0.39375	10.8344116211	1	0.00912058	noncoding
HOMER_RNA_00029921	101	0.35403	8.26251220703	1	0.180096	noncoding
HOMER_RNA_00027335	38	0.43294	10.2556762695	1	0.0340291	noncoding
STRINGTIE_RNA_00012906	40	0.28624	6.51397705078	1	0.0121128	noncoding
STRINGTIE_RNA_00029640	50	0.30712	10.3588256836	1	0.0243788	noncoding
HOMER_RNA_00016868	23	0.34832	8.68084716797	1	0.00557766	noncoding
HOMER_RNA_00029942	29	0.36882	10.0283813477	-1	0.117108	noncoding
HOMER_RNA_00035540	22	0.44921	8.18890380859	-1	0.0254029	noncoding
HOMER_RNA_00040011	24	0.38301	6.79998779297	1	0.00480395	noncoding
STRINGTIE_RNA_00036211	48	0.38117	5.21270751953	1	0.0302131	noncoding
HOMER_RNA_00041431	30	0.41366	10.2743530273	1	0.0183545	noncoding
HOMER_RNA_00032660	55	0.4199	10.1679077148	-1	0.105242	noncoding
HOMER_RNA_00042660	15	0.41605	5.06060791016	1	0.00536105	noncoding
STRINGTIE_RNA_00029666	81	0.3105	9.12103271484	1	0.0549558	noncoding
STRINGTIE_RNA_00026018	60	0.36669	9.59124755859	1	0.0404013	noncoding
HOMER_RNA_00008126	40	0.40744	10.8866577148	1	0.0303612	noncoding
HOMER_RNA_00043879	51	0.43975	9.97686767578	-1	0.0887064	noncoding
HOMER_RNA_00038625	55	0.42849	10.3522338867	1	0.0737844	noncoding
HOMER_RNA_00017067	0	0.40227	0.0	-1	0.00497179	noncoding
STRINGTIE_RNA_00027891	54	0.35421	9.65167236328	1	0.0288433	noncoding
HOMER_RNA_00032694	46	0.3999	6.80950927734	1	0.019833	noncoding
STRINGTIE_RNA_00015972	18	0.42197	5.82330322266	-1	0.0126642	noncoding
STRINGTIE_RNA_00027894	25	0.38765	11.1011352539	-1	0.146915	noncoding
HOMER_RNA_00023379	31	0.41041	10.0243530273	1	0.0174124	noncoding
HOMER_RNA_00038637	24	0.41819	4.16925048828	1	0.0171818	noncoding
HOMER_RNA_00030014	29	0.41397	11.8291625977	-1	0.159014	noncoding
HOMER_RNA_00032708	35	0.42596	4.51251220703	-1	0.0170999	noncoding
HOMER_RNA_00032711	152	0.3554	4.48162841797	1	0.955977	coding
HOMER_RNA_00042681	19	0.35757	5.75030517578	-1	0.0189575	noncoding
HOMER_RNA_00030030	0	0.4205	0.0	-1	0.0122882	noncoding
HOMER_RNA_00019527	8	0.4336	9.50006103516	1	0.00549481	noncoding
HOMER_RNA_00030036	40	0.36464	10.5607299805	1	0.0210639	noncoding
HOMER_RNA_00030037	27	0.39103	6.81341552734	1	0.00601295	noncoding
HOMER_RNA_00030041	54	0.30161	10.2716674805	-1	0.181694	noncoding
HOMER_RNA_00032734	77	0.38717	6.69744873047	1	0.102822	noncoding
STRINGTIE_RNA_00022682	24	0.37644	7.99957275391	1	0.00526051	noncoding
STRINGTIE_RNA_00026084	20	0.43072	11.0001831055	1	0.0161734	noncoding
STRINGTIE_RNA_00017622	52	0.36847	11.5390014648	1	0.0341707	noncoding
STRINGTIE_RNA_00022693	22	0.37875	8.00006103516	1	0.00478131	noncoding
HOMER_RNA_00030073	64	0.42543	10.4080200195	1	0.106972	noncoding
HOMER_RNA_00038704	43	0.36391	10.0223999023	1	0.0211568	noncoding
HOMER_RNA_00035660	69	0.45664	11.5816040039	1	0.21915	noncoding
HOMER_RNA_00030081	43	0.43282	9.23822021484	-1	0.0582706	noncoding
STRINGTIE_RNA_00022705	27	0.43681	5.71343994141	-1	0.0146842	noncoding
HOMER_RNA_00038727	41	0.50442	11.5803833008	1	0.21955	noncoding
HOMER_RNA_00038728	14	0.37491	9.50006103516	1	0.00523879	noncoding
HOMER_RNA_00019576	15	0.37092	4.29815673828	1	0.00564538	noncoding
HOMER_RNA_00042708	96	0.39076	9.92120361328	1	0.237114	noncoding
STRINGTIE_RNA_00026121	70	0.40077	6.38714599609	1	0.0875392	noncoding
HOMER_RNA_00030102	50	0.37591	9.30145263672	1	0.0263164	noncoding
HOMER_RNA_00025317	149	0.45451	10.1260375977	-1	0.224529	noncoding
STRINGTIE_RNA_00026130	50	0.38137	11.7035522461	-1	0.176026	noncoding
HOMER_RNA_00041528	8	0.44478	8.34466552734	1	0.00368543	noncoding
STRINGTIE_RNA_00056724	20	0.36649	10.1659545898	1	0.00854775	noncoding
HOMER_RNA_00059830	72	0.39296	10.0006713867	-1	0.121413	noncoding
HOMER_RNA_00059831	95	0.29108	9.03350830078	1	0.0768402	noncoding
HOMER_RNA_00064864	127	0.34151	9.48040771484	1	0.34249	noncoding
HOMER_RNA_00044017	20	0.42903	10.8599243164	1	0.0154589	noncoding
HOMER_RNA_00062963	37	0.46374	3.57830810547	1	0.0683802	noncoding
HOMER_RNA_00061392	54	0.32005	9.36968994141	1	0.0227924	noncoding
HOMER_RNA_00061398	44	0.40398	9.30084228516	1	0.0253294	noncoding
STRINGTIE_RNA_00042171	86	0.38447	9.58758544922	1	0.147295	noncoding
HOMER_RNA_00061406	37	0.42821	11.0000610352	1	0.0345081	noncoding
HOMER_RNA_00061407	32	0.39388	9.69610595703	1	0.0144112	noncoding
HOMER_RNA_00059868	41	0.34213	8.78985595703	1	0.0126681	noncoding
HOMER_RNA_00061411	46	0.40497	5.61688232422	-1	0.0195912	noncoding
HOMER_RNA_00068387	44	0.36532	6.69842529297	1	0.0135324	noncoding
STRINGTIE_RNA_00055730	58	0.33187	11.3099975586	1	0.035392	noncoding
HOMER_RNA_00063022	40	0.34727	9.10137939453	1	0.0134382	noncoding
HOMER_RNA_00059893	14	0.35928	9.99249267578	1	0.00620641	noncoding
STRINGTIE_RNA_00037995	35	0.3907	6.81744384766	1	0.00960395	noncoding
STRINGTIE_RNA_00060257	22	0.25262	3.56341552734	1	0.077499	noncoding
HOMER_RNA_00069136	78	0.46392	9.61138916016	1	0.308887	noncoding
HOMER_RNA_00044283	86	0.39254	10.4780883789	1	0.16766	noncoding
HOMER_RNA_00061465	97	0.39336	9.80389404297	1	0.253734	noncoding
HOMER_RNA_00059923	58	0.40496	8.93426513672	1	0.0476895	noncoding
