#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
AT2G22482.1	40	0.40706	4.28265380859	1	0.0410366	noncoding
AT2G22710.1	392	0.49461	9.28228759766	1	1	coding
AT2G22821.1	36	0.32929	7.81121826172	1	0.00804434	noncoding
AT2G23040.1	127	0.43319	9.39569091797	1	0.778501	coding
AT2G23330.1	1497	0.47169	8.57000732422	1	1	coding
AT2G00760.1	89	0.38735	10.1447143555	1	0.175766	noncoding
AT2G23672.1	35	0.3648	10.2998657227	1	0.0163659	noncoding
AT2G23673.1	87	0.39923	9.06402587891	1	0.178293	noncoding
AT2G24110.1	47	0.4349	12.1854858398	1	0.0483426	noncoding
AT2G24165.1	90	0.3331	9.30120849609	-1	0.145098	noncoding
AT2G07995.1	26	0.35785	4.36907958984	1	0.00991923	noncoding
AT2G00770.1	70	0.38493	8.71282958984	1	0.0666175	noncoding
AT2G08055.1	32	0.37042	6.49884033203	-1	0.0251635	noncoding
AT2G24545.3	90	0.42525	6.13665771484	1	0.33032	noncoding
AT2G24735.1	67	0.41574	9.10162353516	-1	0.0737056	noncoding
AT2G24755.3	111	0.32364	9.26239013672	1	0.172334	noncoding
AT2G24791.1	32	0.30741	10.3472290039	-1	0.188335	noncoding
AT2G26220.4	66	0.29059	5.42462158203	1	0.0569696	noncoding
AT2G08145.1	47	0.349	9.59332275391	1	0.0207111	noncoding
AT2G26355.1	46	0.28668	9.24578857422	1	0.0170583	noncoding
AT2G26692.1	39	0.34955	6.03839111328	1	0.0105354	noncoding
AT2G08185.1	32	0.37217	3.87091064453	1	0.0219978	noncoding
AT2G27375.1	139	0.44873	7.95550537109	1	0.907655	coding
AT2G27400.1	100	0.32716	8.37384033203	1	0.126447	noncoding
AT2G08210.1	23	0.34853	6.48370361328	1	0.00403945	noncoding
AT2G08260.1	26	0.42501	10.1251831055	1	0.016318	noncoding
AT2G28280.1	253	0.49483	8.47369384766	1	0.999956	coding
AT2G08315.1	15	0.32182	3.79937744141	-1	0.0130643	noncoding
AT2G30362.2	81	0.46614	11.7113647461	1	0.384636	noncoding
AT2G31585.2	45	0.38875	6.69378662109	1	0.0171956	noncoding
AT2G31902.1	56	0.39782	10.8473510742	1	0.0540477	noncoding
AT2G00860.1	74	0.33079	9.92108154297	1	0.0542858	noncoding
AT2G32795.1	26	0.38158	7.72027587891	1	0.00568997	noncoding
AT2G33051.3	51	0.35493	4.93157958984	1	0.0327885	noncoding
AT2G33051.4	51	0.37677	4.93157958984	1	0.0399413	noncoding
AT2G08570.1	37	0.40987	10.7380981445	1	0.0268247	noncoding
AT2G08650.1	55	0.40441	8.55047607422	1	0.0377902	noncoding
AT2G34760.1	65	0.3359	10.4348754883	1	0.0437101	noncoding
AT2G00870.3	124	0.38684	11.6757202148	1	0.382994	noncoding
AT2G08710.1	11	0.32846	5.82330322266	1	1.69967e-05	noncoding
AT2G35570.1	142	0.40505	4.74969482422	1	0.962365	coding
AT2G35590.1	171	0.46788	7.70916748047	1	0.989718	coding
AT2G35637.3	54	0.36025	6.51116943359	1	0.0233452	noncoding
AT2G35738.8	37	0.39471	5.88824462891	1	0.0133279	noncoding
AT2G35945.1	118	0.40513	4.09613037109	1	0.902931	coding
AT2G36040.1	61	0.34614	4.43670654297	1	0.0714638	noncoding
AT2G08780.1	84	0.33086	5.78936767578	-1	0.0576292	noncoding
AT2G36307.1	73	0.30912	9.84307861328	1	0.0452003	noncoding
AT2G08790.1	24	0.32082	12.3106079102	1	0.0131337	noncoding
AT2G36792.3	104	0.35137	11.049987793	1	0.17013	noncoding
AT2G36792.4	99	0.31093	11.2691040039	1	0.0928364	noncoding
AT2G37362.1	88	0.45162	5.08648681641	1	0.467013	noncoding
AT2G37830.1	77	0.40469	3.39385986328	-1	0.0342104	noncoding
AT2G08940.1	12	0.43796	5.27276611328	1	0.0044376	noncoding
AT2G38260.1	127	0.38517	5.09295654297	1	0.840619	coding
AT2G38260.2	110	0.36667	10.6373901367	1	0.263579	noncoding
AT2G08945.1	32	0.38832	5.74749755859	-1	0.0171464	noncoding
AT2G08950.1	31	0.34429	8.61041259766	-1	0.0850564	noncoding
AT2G08975.1	20	0.39346	7.82244873047	1	0.00444441	noncoding
AT2G38980.2	143	0.37959	9.41339111328	1	0.704799	coding
AT2G09040.1	86	0.44087	8.52081298828	1	0.270899	noncoding
AT2G09050.1	38	0.39249	9.09979248047	1	0.0160084	noncoding
AT2G39675.1	60	0.33263	7.61175537109	1	0.0243255	noncoding
AT2G39681.1	58	0.32221	9.89642333984	1	0.0295692	noncoding
AT2G09095.1	33	0.37604	10.2560424805	1	0.0157389	noncoding
AT2G40008.1	82	0.40915	9.35833740234	1	0.167482	noncoding
AT2G09165.1	46	0.30616	10.1683959961	1	0.0207267	noncoding
AT2G00890.1	30	0.27827	3.99884033203	1	0.030225	noncoding
AT2G09215.1	46	0.41217	6.25665283203	1	0.024381	noncoding
AT2G09255.1	21	0.40929	3.99884033203	1	0.0146621	noncoding
AT2G09270.1	24	0.31725	9.38494873047	-1	0.14714	noncoding
AT2G09335.1	43	0.42299	8.63104248047	-1	0.0451256	noncoding
AT2G09360.1	32	0.29252	10.2888793945	1	0.0150266	noncoding
AT2G09365.1	40	0.40668	8.56890869141	1	0.017447	noncoding
AT2G42365.5	47	0.33066	6.68267822266	1	0.01355	noncoding
AT2G42425.1	31	0.30592	9.41632080078	1	0.0102228	noncoding
AT2G42485.1	62	0.4085	8.97552490234	1	0.0612522	noncoding
AT2G09445.1	122	0.30571	9.65045166016	1	0.187947	noncoding
AT2G43375.1	54	0.28227	6.50457763672	1	0.0231285	noncoding
AT2G44255.2	59	0.38488	9.87359619141	1	0.048221	noncoding
AT2G09515.1	31	0.39168	10.4326782227	-1	0.116822	noncoding
AT2G44383.1	151	0.44884	9.01837158203	1	0.948898	coding
AT2G09525.1	37	0.42723	3.28350830078	1	0.0879759	noncoding
AT2G09530.1	35	0.43298	9.69744873047	-1	0.0680914	noncoding
AT2G44780.1	86	0.38199	6.25811767578	1	0.172965	noncoding
AT2G44798.8	48	0.31061	6.89141845703	1	0.0138554	noncoding
AT2G44798.10	61	0.29636	5.99530029297	1	0.0333894	noncoding
AT2G45023.2	84	0.28889	9.80377197266	1	0.0569651	noncoding
AT2G45315.3	36	0.41355	11.2228393555	1	0.0276532	noncoding
AT2G45685.1	71	0.43041	8.36309814453	1	0.114976	noncoding
AT2G45780.1	53	0.43044	9.03375244141	1	0.0509366	noncoding
AT2G09665.1	73	0.39679	7.87188720703	1	0.0831488	noncoding
AT2G00940.1	41	0.31833	6.50201416016	1	0.010291	noncoding
AT2G46192.1	68	0.34994	8.57611083984	1	0.0421933	noncoding
AT2G00950.1	72	0.33181	9.22052001953	-1	0.137319	noncoding
AT2G09730.1	54	0.34157	6.80633544922	1	0.0198177	noncoding
AT2G09745.1	39	0.32037	8.36138916016	1	0.0100872	noncoding
AT2G46730.4	69	0.3799	8.85162353516	1	0.0611896	noncoding
AT2G00970.1	84	0.3752	5.86505126953	-1	0.0392191	noncoding
AT2G00980.1	37	0.39538	6.49420166016	-1	0.0215113	noncoding
AT2G09845.1	34	0.39219	7.95733642578	-1	0.0372906	noncoding
AT2G09905.1	17	0.41435	5.27496337891	1	0.00546518	noncoding
AT2G09955.1	22	0.38383	8.56976318359	1	0.00572311	noncoding
AT2G00990.1	80	0.4071	6.14483642578	1	0.17322	noncoding
AT3G01142.1	46	0.33992	10.0523071289	1	0.0213761	noncoding
AT3G01202.1	68	0.36032	11.9392700195	1	0.0488696	noncoding
AT3G00980.1	12	0.45633	8.49798583984	1	0.00552846	noncoding
AT3G01035.1	60	0.41026	8.93243408203	-1	0.0657149	noncoding
AT3G01075.1	40	0.4252	9.23699951172	1	0.0253888	noncoding
AT3G01115.1	29	0.3231	7.97808837891	1	0.00605141	noncoding
AT3G02832.1	69	0.39111	8.04058837891	1	0.0638733	noncoding
AT3G01205.1	88	0.37949	11.1312866211	1	0.143078	noncoding
AT3G01235.1	22	0.32654	11.4214477539	1	0.012668	noncoding
AT3G00170.2	35	0.35204	8.16082763672	1	0.00859443	noncoding
AT3G03702.4	106	0.42384	9.97174072266	1	0.486141	noncoding
AT3G03855.1	507	0.38211	5.67681884766	1	1	coding
AT3G01335.1	50	0.38502	10.2462768555	1	0.0347374	noncoding
AT3G01425.1	38	0.4001	10.2890014648	-1	0.108529	noncoding
AT3G04485.1	57	0.35651	9.61785888672	1	0.0329477	noncoding
AT3G04605.1	758	0.47122	5.96539306641	1	1	coding
AT3G01665.1	48	0.42442	5.58685302734	-1	0.0203567	noncoding
AT3G01765.1	58	0.28526	8.51727294922	-1	0.159445	noncoding
AT3G01795.1	14	0.32308	10.0606079102	1	0.00681881	noncoding
AT3G05905.1	219	0.41153	3.80047607422	1	0.999925	coding
AT3G06125.1	27	0.39481	12.4790649414	1	0.0121021	noncoding
AT3G01865.1	66	0.43805	4.46868896484	1	0.221604	noncoding
AT3G00230.1	20	0.41068	11.0003051758	1	0.0130846	noncoding
AT3G06940.1	750	0.49237	6.49810791016	1	1	coding
AT3G07215.1	60	0.38961	7.75518798828	1	0.038653	noncoding
AT3G07280.4	482	0.43609	9.56341552734	1	1	coding
AT3G01965.1	29	0.40133	10.2949829102	1	0.0157398	noncoding
AT3G01985.1	37	0.33293	11.3817749023	1	0.0191728	noncoding
AT3G00260.1	63	0.35612	4.36907958984	1	0.0902255	noncoding
AT3G08885.2	87	0.36886	9.68402099609	1	0.127313	noncoding
AT3G10100.1	1005	0.44613	5.44268798828	1	1	coding
AT3G10282.1	117	0.43557	5.91656494141	1	0.779032	coding
AT3G02575.1	20	0.38019	10.2560424805	1	0.00916126	noncoding
AT3G12965.1	26	0.40793	12.9078979492	1	0.00946841	noncoding
AT3G12981.1	87	0.35531	9.34161376953	1	0.106393	noncoding
AT3G13061.1	58	0.37636	11.8399047852	-1	0.179261	noncoding
AT3G13277.1	56	0.31748	9.89178466797	1	0.027143	noncoding
AT3G13438.1	55	0.3306	6.51287841797	1	0.0208699	noncoding
AT3G02785.1	32	0.35873	5.82061767578	1	0.00779287	noncoding
AT3G13965.1	210	0.37985	11.7306518555	1	0.924703	coding
AT3G02895.1	8	0.35816	9.50006103516	-1	0.0958643	noncoding
AT3G02945.1	15	0.39818	10.0521850586	1	0.00742648	noncoding
AT3G14800.2	663	0.44749	5.95245361328	1	1	coding
AT3G03045.1	40	0.42938	10.2145385742	1	0.0354108	noncoding
AT3G03055.1	48	0.40643	8.50872802734	1	0.0263917	noncoding
AT3G03085.1	13	0.32371	4.29815673828	1	0.00468642	noncoding
AT3G03275.1	7	0.38567	4.77838134766	-1	0.00950216	noncoding
AT3G03345.1	20	0.3455	8.02069091797	-1	0.0605793	noncoding
AT3G17050.1	225	0.40875	8.03302001953	1	0.998368	coding
AT3G03435.1	13	0.31738	3.66571044922	1	0.00693188	noncoding
AT3G17110.1	176	0.39717	8.70745849609	1	0.956662	coding
AT3G17185.2	56	0.32612	7.66632080078	1	0.019695	noncoding
AT3G00350.1	59	0.34849	10.362121582	1	0.0381481	noncoding
AT3G17715.1	133	0.38655	6.71905517578	1	0.755288	coding
AT3G03605.1	40	0.41573	4.89581298828	1	0.0301786	noncoding
AT3G18145.2	335	0.46667	6.14947509766	1	1	coding
AT3G03695.1	24	0.38356	5.06060791016	1	0.0074402	noncoding
AT3G03785.1	49	0.39425	11.2538452148	1	0.0388277	noncoding
AT3G19002.1	83	0.34742	4.70623779297	1	0.199648	noncoding
AT3G19025.1	59	0.31079	9.03302001953	1	0.0248641	noncoding
AT3G03825.1	21	0.40584	9.00665283203	1	0.00716908	noncoding
AT3G03835.1	43	0.42232	9.78326416016	-1	0.0797219	noncoding
AT3G03915.1	42	0.43512	4.89581298828	1	0.0391897	noncoding
AT3G20075.1	80	0.32273	8.86444091797	1	0.0567837	noncoding
AT3G20975.1	469	0.40694	5.88616943359	1	1	coding
AT3G21010.1	439	0.46535	5.62371826172	1	1	coding
AT3G21020.1	194	0.4595	5.07830810547	1	0.999175	coding
AT3G21030.1	412	0.46975	6.92364501953	1	1	coding
AT3G04065.1	43	0.38862	10.3705444336	1	0.0270412	noncoding
AT3G04105.1	51	0.35243	4.93487548828	1	0.0321522	noncoding
AT3G00390.3	74	0.42572	7.51141357422	1	0.121255	noncoding
AT3G21755.5	137	0.33432	10.2730102539	1	0.364643	noncoding
AT3G22133.1	49	0.4155	6.69854736328	1	0.0276817	noncoding
AT3G22136.1	48	0.37392	9.24481201172	1	0.0232996	noncoding
AT3G22492.1	102	0.33771	10.160949707	1	0.149292	noncoding
AT3G00420.1	22	0.36234	7.97552490234	1	0.00447545	noncoding
AT3G04325.1	26	0.3563	8.88531494141	1	0.00694232	noncoding
AT3G04495.1	73	0.41857	9.50897216797	-1	0.0917735	noncoding
AT3G04475.1	45	0.37501	12.4902954102	1	0.0199548	noncoding
AT3G04535.1	27	0.40806	7.99822998047	1	0.00752692	noncoding
AT3G04685.1	0	0.39382	0.0	-1	0.00332755	noncoding
AT3G24518.1	70	0.3549	6.51043701172	1	0.0528995	noncoding
AT3G04775.1	38	0.27692	6.06121826172	1	0.0145517	noncoding
AT3G04825.1	20	0.40982	6.48773193359	1	0.00457712	noncoding
AT3G24927.1	66	0.30259	9.30145263672	1	0.0324542	noncoding
AT3G04865.1	69	0.33757	10.0993041992	-1	0.160452	noncoding
AT3G25495.2	155	0.32546	5.90325927734	1	0.834194	coding
AT3G25795.1	44	0.23588	9.89593505859	1	0.0360876	noncoding
AT3G04975.1	54	0.34344	8.89312744141	-1	0.106484	noncoding
AT3G26165.1	230	0.36161	9.27447509766	1	0.987903	coding
AT3G26165.2	202	0.43855	6.43927001953	1	0.998575	coding
AT3G26265.1	226	0.39751	4.76593017578	1	0.999819	coding
AT3G26295.1	243	0.46861	9.60894775391	1	0.999828	coding
AT3G26612.1	48	0.37039	4.74920654297	1	0.0344366	noncoding
AT3G05085.1	34	0.42651	8.13873291016	1	0.0135475	noncoding
AT3G05135.1	28	0.38385	9.49688720703	1	0.0104664	noncoding
AT3G05185.1	0	0.4663	0.0	-1	0.0941654	noncoding
AT3G05245.1	54	0.36194	5.40264892578	1	0.0332297	noncoding
AT3G05285.1	75	0.44625	9.75714111328	1	0.217689	noncoding
AT3G27990.4	92	0.32171	8.29351806641	1	0.088341	noncoding
AT3G27997.4	61	0.25369	8.68292236328	1	0.0313028	noncoding
AT3G00460.1	80	0.31424	10.0444946289	1	0.0592365	noncoding
AT3G05445.1	36	0.4471	7.99884033203	1	0.0179031	noncoding
AT3G28350.1	144	0.44825	4.28839111328	1	0.986475	coding
AT3G05495.1	38	0.3046	9.97662353516	1	0.0154314	noncoding
AT3G28611.1	35	0.38162	9.83990478516	1	0.0158792	noncoding
AT3G00490.2	50	0.37799	5.01312255859	1	0.03648	noncoding
AT3G00500.1	25	0.37465	10.8154907227	1	0.0127236	noncoding
AT3G00510.1	124	0.35056	10.2407836914	1	0.331176	noncoding
AT3G05605.1	22	0.36931	9.98431396484	-1	0.111575	noncoding
AT3G05655.1	35	0.38623	8.48992919922	1	0.0111271	noncoding
AT3G29156.1	636	0.41962	7.57257080078	1	1	coding
AT3G05855.1	28	0.35404	11.5537719727	1	0.014477	noncoding
AT3G29644.5	5	0.4014	10.3469848633	1	0.00524723	noncoding
AT3G05945.1	7	0.33924	5.27496337891	1	1.31724e-05	noncoding
AT3G29772.1	60	0.48341	9.73089599609	1	0.198148	noncoding
AT3G00590.1	14	0.35013	5.27056884766	1	0.00312641	noncoding
AT3G29776.1	1219	0.44444	8.69110107422	1	1	coding
AT3G30120.1	983	0.45807	9.27618408203	1	1	coding
AT3G06005.1	27	0.4705	3.50372314453	1	0.034322	noncoding
AT3G30122.5	96	0.30679	5.03741455078	1	0.248272	noncoding
AT3G30122.4	96	0.36742	5.03741455078	1	0.36399	noncoding
AT3G30214.2	28	0.30236	10.4463500977	1	0.0133889	noncoding
AT3G00620.1	71	0.32893	7.84698486328	1	0.0392453	noncoding
AT3G30875.1	1242	0.50282	8.98211669922	1	1	coding
AT3G31023.1	1099	0.43354	8.79486083984	1	1	coding
AT3G06245.1	18	0.34493	7.97552490234	1	0.00358172	noncoding
AT3G32295.1	386	0.3715	8.56231689453	-1	0.494349	noncoding
AT3G42052.1	412	0.37334	5.89166259766	1	1	coding
AT3G42658.1	48	0.31885	7.85943603516	1	0.0137201	noncoding
AT3G06615.1	44	0.33182	7.88848876953	1	0.0117808	noncoding
AT3G43510.1	301	0.4059	6.35418701172	1	0.999994	coding
AT3G43690.1	540	0.43766	8.68328857422	1	1	coding
AT3G00700.1	90	0.42838	9.39910888672	1	0.299364	noncoding
AT3G43828.1	118	0.34088	8.40350341797	1	0.282166	noncoding
AT3G43955.1	1373	0.48064	8.49151611328	1	1	coding
AT3G44005.1	70	0.44057	9.09906005859	1	0.141098	noncoding
AT3G44205.1	291	0.37769	10.0156860352	-1	0.302533	noncoding
AT3G00720.1	36	0.35536	9.98785400391	1	0.0151262	noncoding
AT3G06755.1	18	0.38062	10.7366333008	1	0.00961201	noncoding
AT3G06765.1	27	0.28507	10.0602416992	1	0.0128125	noncoding
AT3G06805.1	14	0.47421	5.27496337891	1	0.0046507	noncoding
AT3G44420.2	82	0.44895	5.86798095703	-1	0.0383493	noncoding
AT3G06815.1	30	0.45023	11.6237182617	1	0.035768	noncoding
AT3G44640.1	378	0.45888	6.64544677734	1	1	coding
AT3G44798.1	30	0.33953	10.6974487305	1	0.0140301	noncoding
AT3G45095.1	284	0.34831	9.13116455078	1	0.998255	coding
AT3G00770.3	59	0.34827	10.4135131836	1	0.0383333	noncoding
AT3G45446.1	535	0.43102	5.84954833984	-1	0.985174	coding
AT3G00780.1	54	0.38185	5.94488525391	1	0.0325306	noncoding
AT3G00790.2	42	0.31061	7.99957275391	1	0.0108043	noncoding
AT3G45638.2	46	0.32499	10.1923217773	1	0.0211348	noncoding
AT3G00800.1	48	0.42431	11.8944702148	-1	0.169757	noncoding
AT3G07365.1	100	0.41841	8.84149169922	-1	0.090071	noncoding
AT3G07405.1	78	0.45477	6.89764404297	1	0.196984	noncoding
AT3G46385.4	45	0.31489	5.61663818359	1	0.0160551	noncoding
AT3G46658.2	117	0.36405	9.99578857422	1	0.331448	noncoding
AT3G46668.1	63	0.32669	9.64837646484	1	0.034397	noncoding
AT3G00810.2	84	0.38917	6.88934326172	1	0.145514	noncoding
AT3G07555.1	31	0.41024	11.2246704102	1	0.0215106	noncoding
AT3G47230.1	278	0.39715	7.07354736328	1	0.999941	coding
AT3G47240.1	240	0.38828	9.64556884766	1	0.996517	coding
AT3G07775.1	35	0.31793	9.09844970703	1	0.0104189	noncoding
AT3G07795.1	37	0.39595	3.99884033203	1	0.0364278	noncoding
AT3G07805.2	22	0.37181	7.97698974609	1	0.00462005	noncoding
AT3G48115.2	41	0.37394	10.160949707	1	0.0213453	noncoding
AT3G07875.1	82	0.43502	4.38104248047	1	0.473333	noncoding
AT3G07895.1	35	0.3653	10.1217651367	1	0.0156827	noncoding
AT3G07975.1	42	0.36699	9.92095947266	1	0.0201551	noncoding
AT3G07985.1	39	0.36318	10.172668457	1	0.0185355	noncoding
AT3G08105.1	47	0.34983	9.73443603516	1	0.0215348	noncoding
AT3G08115.1	84	0.37076	8.58782958984	1	0.107161	noncoding
AT3G08130.1	61	0.35722	7.59283447266	1	0.0300983	noncoding
AT3G08175.1	19	0.35188	7.99908447266	-1	0.0543056	noncoding
AT3G08185.1	44	0.34389	9.69781494141	1	0.0184148	noncoding
AT3G51478.1	51	0.40126	4.74920654297	1	0.0575118	noncoding
AT3G52605.1	144	0.40409	4.43768310547	1	0.974223	coding
AT3G52670.1	133	0.46382	5.34295654297	1	0.938539	coding
AT3G52748.1	77	0.42583	9.54193115234	1	0.171863	noncoding
AT3G52957.1	203	0.36861	5.26470947266	1	0.997224	coding
AT3G08350.1	1	0.45336	5.27496337891	-1	0.00974239	noncoding
AT3G08360.1	48	0.35451	7.82440185547	1	0.015608	noncoding
AT3G00910.1	58	0.28775	4.94268798828	1	0.0529346	noncoding
AT3G54366.1	63	0.34327	9.74761962891	1	0.0389109	noncoding
AT3G08450.1	16	0.35616	8.25506591797	1	0.00353426	noncoding
AT3G08460.1	21	0.36198	9.49639892578	1	0.00696831	noncoding
AT3G55300.1	216	0.4168	8.50323486328	1	0.997366	coding
AT3G55485.1	32	0.33088	5.58270263672	1	0.00784409	noncoding
AT3G08555.1	20	0.46757	11.7002563477	1	0.0320309	noncoding
AT3G08565.1	14	0.36878	5.27471923828	1	0.00331732	noncoding
AT3G56408.2	59	0.44888	6.54071044922	1	0.0671291	noncoding
AT3G08815.1	45	0.39799	9.99212646484	1	0.0298056	noncoding
AT3G57157.1	79	0.45877	9.09844970703	1	0.271242	noncoding
AT3G08905.1	45	0.35067	6.49603271484	1	0.0134624	noncoding
AT3G09025.1	20	0.36494	9.49273681641	1	0.00670045	noncoding
AT3G09075.1	54	0.40758	7.99884033203	1	0.0341128	noncoding
AT3G09105.1	33	0.30637	4.02227783203	1	0.0198541	noncoding
AT3G09145.1	22	0.41388	12.0042114258	1	0.0139786	noncoding
AT3G58795.1	109	0.29909	10.2654418945	1	0.119015	noncoding
AT3G58865.1	50	0.31634	11.6592407227	1	0.0273013	noncoding
AT3G58975.2	216	0.40752	5.83172607422	1	0.999288	coding
AT3G59068.1	42	0.32697	10.7423706055	1	0.0208258	noncoding
AT3G59765.1	27	0.33476	5.06036376953	1	0.00713311	noncoding
AT3G09275.1	60	0.4474	11.7627563477	1	0.122262	noncoding
AT3G09335.1	31	0.42281	6.69293212891	1	0.00972394	noncoding
AT3G09355.1	37	0.39743	12.0034790039	1	0.0217971	noncoding
AT3G00950.1	75	0.35596	9.56890869141	-1	0.130059	noncoding
AT3G09465.1	53	0.39211	10.313293457	1	0.0427636	noncoding
AT3G60613.1	25	0.43892	8.52105712891	1	0.0101069	noncoding
AT3G60930.2	414	0.45977	5.39080810547	1	1	coding
AT3G60935.1	136	0.3484	10.1372680664	1	0.435207	noncoding
AT3G60955.1	219	0.42722	5.12786865234	1	0.999788	coding
AT3G60965.1	738	0.3787	9.05035400391	1	1	coding
AT3G09525.1	48	0.3507	9.38360595703	1	0.0206761	noncoding
AT3G09555.1	70	0.41449	5.39459228516	1	0.14443	noncoding
AT3G61020.1	140	0.39048	6.83099365234	1	0.827822	coding
AT3G61020.2	140	0.38156	6.83099365234	1	0.800775	coding
AT3G61118.1	44	0.31228	10.4531860352	1	0.0208159	noncoding
AT3G09775.1	36	0.39088	7.82183837891	1	0.0106245	noncoding
AT3G09855.1	21	0.38127	7.83489990234	1	0.0044214	noncoding
AT3G63445.6	77	0.42179	10.6580200195	1	0.177387	noncoding
AT4G03605.1	19	0.42412	5.75274658203	1	0.00551405	noncoding
AT4G03615.1	26	0.40125	5.57867431641	1	0.00783539	noncoding
AT4G00975.3	27	0.42204	3.70989990234	-1	0.0159261	noncoding
AT4G03805.1	60	0.32989	4.86285400391	1	0.0496049	noncoding
AT4G03855.1	48	0.3868	6.68914794922	-1	0.028038	noncoding
AT4G01515.1	248	0.3518	10.3645629883	1	0.982683	coding
AT4G01525.1	57	0.27912	8.40472412109	1	0.0218815	noncoding
AT4G01533.1	54	0.3613	9.49444580078	1	0.0293295	noncoding
AT4G01593.2	60	0.33327	10.3037719727	-1	0.168087	noncoding
AT4G04015.1	10	0.39365	8.52105712891	1	0.00314011	noncoding
AT4G02795.1	49	0.34881	9.39630126953	1	0.0214044	noncoding
AT4G02005.2	47	0.31763	5.73699951172	1	0.0169247	noncoding
AT4G04285.1	51	0.40465	10.2969360352	-1	0.114583	noncoding
AT4G03811.1	47	0.27605	9.50921630859	1	0.0198968	noncoding
AT4G03823.2	35	0.41728	10.8779907227	1	0.0270697	noncoding
AT4G02815.1	51	0.24292	11.6295776367	1	0.0560678	noncoding
AT4G04077.1	46	0.3457	9.03961181641	1	0.0170013	noncoding
AT4G04221.6	91	0.33756	10.119934082	1	0.104445	noncoding
AT4G02825.1	51	0.27107	7.65093994141	1	0.018844	noncoding
AT4G04692.2	57	0.39099	10.7543334961	1	0.0521821	noncoding
AT4G05005.1	0	0.38189	0.0	-1	1.15608e-05	noncoding
AT4G02845.1	44	0.35977	6.52069091797	1	0.013365	noncoding
AT4G05049.1	53	0.46933	4.38616943359	1	0.101654	noncoding
AT4G06701.1	36	0.42768	11.008605957	1	0.0327392	noncoding
AT4G07507.1	32	0.40045	9.50921630859	1	0.0143143	noncoding
AT4G05215.1	68	0.36581	9.91644287109	1	0.0588399	noncoding
AT4G05285.1	12	0.34202	12.3010864258	1	0.00844452	noncoding
AT4G08035.2	58	0.33623	9.74761962891	1	0.0307682	noncoding
AT4G05315.1	11	0.31698	8.36590576172	1	0.00317067	noncoding
AT4G08110.1	129	0.34531	11.2836303711	1	0.285779	noncoding
AT4G08145.1	87	0.39168	5.16912841797	1	0.302567	noncoding
AT4G05365.1	25	0.3797	5.75030517578	1	0.00592822	noncoding
AT4G08220.1	321	0.43716	5.20562744141	1	1	coding
AT4G05425.1	29	0.33632	11.2637329102	-1	0.190349	noncoding
AT4G05435.1	16	0.47764	4.52972412109	-1	0.016509	noncoding
AT4G05645.1	43	0.30532	9.89874267578	1	0.0176143	noncoding
AT4G05650.1	43	0.49182	4.22711181641	1	0.0386897	noncoding
AT4G08991.3	64	0.41142	7.87469482422	1	0.0608124	noncoding
AT4G09432.2	60	0.40168	8.83807373047	1	0.0499635	noncoding
AT4G05775.1	34	0.42154	3.66644287109	1	0.0505185	noncoding
AT4G10507.1	73	0.41574	7.81854248047	1	0.103158	noncoding
AT4G10690.1	1519	0.47999	7.35345458984	1	1	coding
AT4G05845.1	46	0.33746	11.7339477539	1	0.0243905	noncoding
AT4G11200.1	463	0.4556	5.34393310547	1	1	coding
AT4G05870.1	7	0.44274	5.27252197266	1	0.00320811	noncoding
AT4G05865.1	40	0.4339	11.3576049805	1	0.0432372	noncoding
AT4G11500.3	121	0.39393	6.05438232422	1	0.699428	coding
AT4G05900.1	61	0.42929	9.30010986328	-1	0.0727062	noncoding
AT4G05945.1	20	0.38671	3.99884033203	1	0.0108314	noncoding
AT4G12200.1	201	0.41461	5.73809814453	1	0.998527	coding
AT4G12917.1	37	0.34124	8.80413818359	1	0.0106527	noncoding
AT4G13120.1	696	0.45005	5.33636474609	1	1	coding
AT4G13264.1	61	0.36904	6.04034423828	1	0.0418313	noncoding
AT4G13495.2	75	0.33995	9.35748291016	1	0.0569061	noncoding
AT4G13900.2	752	0.43718	5.09674072266	1	1	coding
AT4G13996.1	36	0.29747	11.5390014648	1	0.0212399	noncoding
AT4G06180.2	56	0.40555	10.3344116211	1	0.0567581	noncoding
AT4G14548.1	34	0.34531	11.1721801758	1	0.0173282	noncoding
AT4G14610.1	479	0.45197	5.28607177734	1	1	coding
AT4G06225.1	26	0.34937	5.96954345703	1	0.00515221	noncoding
AT4G06400.1	54	0.46285	10.2553100586	1	0.122162	noncoding
AT4G16870.1	1475	0.45995	9.29266357422	1	1	coding
AT4G06430.1	73	0.38998	8.83868408203	1	0.0826016	noncoding
AT4G17098.3	45	0.3215	10.266418457	1	0.0206774	noncoding
AT4G17915.2	464	0.45593	9.00592041016	1	1	coding
AT4G06760.1	25	0.30284	4.35198974609	1	0.0111193	noncoding
AT4G18120.2	430	0.44799	7.26031494141	1	1	coding
AT4G02995.2	100	0.49684	9.06793212891	1	0.711674	coding
AT4G06810.1	22	0.35657	9.99237060547	1	0.00860441	noncoding
AT4G03005.3	55	0.40481	10.3632202148	1	0.0540242	noncoding
AT4G06850.1	14	0.36658	3.79937744141	1	0.00689414	noncoding
AT4G06855.1	33	0.33584	7.95733642578	1	0.00721773	noncoding
