#ID	peptide_length	Fickett_score	pI	ORF_integrity	coding_probability	label
AT1G63670.5	510	0.40095	9.08001708984	1	1	coding
AT2G32970.1	578	0.43644	6.94342041016	1	1	coding
AT5G47520.1	222	0.43996	5.98150634766	1	0.999717	coding
AT5G59950.2	179	0.44677	9.32574462891	1	0.988615	coding
AT3G16050.1	315	0.45212	5.44866943359	1	1	coding
AT4G25720.4	274	0.43692	9.72784423828	1	0.9999	coding
AT2G37670.1	904	0.44597	8.66375732422	1	1	coding
AT3G18830.1	540	0.47748	9.58892822266	1	1	coding
AT2G03310.1	177	0.38796	10.0645141602	1	0.924253	coding
AT3G09370.2	511	0.45905	7.16815185547	1	1	coding
AT2G20835.1	69	0.40091	10.0819702148	1	0.0923258	noncoding
AT4G12800.1	220	0.4411	9.85223388672	1	0.998367	coding
AT3G19430.2	583	0.44258	5.84930419922	1	1	coding
AT5G37460.1	623	0.46258	5.94781494141	1	1	coding
AT1G32810.2	1069	0.46182	8.03424072266	1	1	coding
AT4G29900.2	1070	0.49509	5.88238525391	1	1	coding
AT5G55540.2	1354	0.45299	7.89642333984	1	1	coding
AT2G15910.1	368	0.44648	5.18609619141	1	1	coding
AT3G14770.1	237	0.41315	8.49591064453	1	0.99909	coding
AT2G12550.1	563	0.45032	4.90911865234	1	1	coding
AT2G44410.1	414	0.46766	5.73260498047	1	1	coding
AT1G22020.1	600	0.43306	6.40325927734	1	1	coding
AT3G21600.2	362	0.49828	7.09918212891	1	1	coding
AT2G15000.7	102	0.39946	11.8565063477	1	0.235795	noncoding
AT1G07020.1	148	0.44483	4.00006103516	1	0.992034	coding
AT4G33300.1	817	0.46154	5.93438720703	1	1	coding
AT3G21351.1	73	0.31641	8.86505126953	1	0.0417372	noncoding
AT4G20900.1	451	0.46119	6.27899169922	1	1	coding
AT3G57770.1	270	0.44281	6.17218017578	1	0.999987	coding
AT1G05180.3	423	0.44793	6.19354248047	1	1	coding
AT3G09150.3	251	0.41148	5.74261474609	1	0.999936	coding
AT3G05560.3	125	0.43276	9.56585693359	1	0.757235	coding
AT3G62260.2	385	0.45307	4.53680419922	1	1	coding
AT1G66780.1	486	0.47887	5.75262451172	1	1	coding
AT3G44160.1	363	0.40796	9.18853759766	1	0.999998	coding
AT1G55050.2	916	0.47058	8.44549560547	1	1	coding
AT2G34140.1	171	0.39209	9.39471435547	1	0.927296	coding
AT2G22400.1	809	0.47835	5.77178955078	1	1	coding
AT5G23600.1	213	0.4717	7.77935791016	1	0.999293	coding
AT1G62590.2	635	0.44925	7.96600341797	1	1	coding
AT3G07980.1	1368	0.47703	5.92694091797	1	1	coding
AT3G05210.2	295	0.4795	8.50042724609	1	0.999996	coding
AT3G26460.1	153	0.48127	5.01983642578	1	0.984555	coding
AT1G47580.1	240	0.44241	9.09588623047	1	0.999606	coding
AT2G35510.3	569	0.47719	6.02252197266	1	1	coding
AT5G35200.2	545	0.4817	5.76519775391	1	1	coding
AT1G77770.3	265	0.39571	8.93572998047	1	0.999514	coding
AT2G35710.3	116	0.43805	8.10540771484	1	0.667619	coding
AT5G61150.2	624	0.41526	4.59967041016	1	1	coding
AT5G01770.1	1337	0.46201	6.03533935547	1	1	coding
AT4G39330.2	312	0.48178	7.09674072266	1	0.999999	coding
AT5G11630.2	92	0.33394	11.5552368164	1	0.0888525	noncoding
AT3G62830.2	446	0.48573	9.19366455078	1	1	coding
AT4G39680.2	634	0.42062	4.89007568359	1	1	coding
AT5G24100.1	615	0.49024	8.71673583984	1	1	coding
AT4G12230.1	393	0.46152	6.30755615234	1	1	coding
AT5G52547.4	107	0.41073	7.95001220703	1	0.434578	noncoding
AT1G29380.4	229	0.4432	4.56158447266	1	0.999949	coding
AT4G35080.3	390	0.45486	9.51190185547	1	1	coding
AT4G38240.3	434	0.47245	8.12322998047	1	1	coding
AT1G64300.1	718	0.40662	8.84466552734	1	1	coding
AT3G25690.1	1005	0.47206	5.43377685547	1	1	coding
AT2G22780.1	355	0.45413	8.10906982422	1	1	coding
AT4G37310.1	519	0.46462	6.95611572266	1	1	coding
AT3G07525.2	227	0.47395	4.92437744141	1	0.999917	coding
AT1G31010.1	361	0.48073	7.80694580078	1	1	coding
AT3G20290.2	546	0.48595	6.95965576172	1	1	coding
AT5G47930.1	85	0.35524	9.24139404297	1	0.0975219	noncoding
AT3G49740.1	738	0.47977	5.96331787109	1	1	coding
AT2G20390.1	184	0.40041	6.50921630859	1	0.989918	coding
AT5G49305.4	385	0.48686	9.06048583984	1	1	coding
AT1G30520.4	478	0.45461	8.25689697266	1	1	coding
AT4G02100.1	547	0.384	9.23309326172	1	1	coding
AT1G22450.1	192	0.47101	4.29095458984	1	0.999453	coding
AT4G37130.1	514	0.46613	8.87164306641	1	1	coding
AT1G34065.2	339	0.44923	8.98553466797	1	0.999999	coding
AT5G42680.1	239	0.42023	9.31475830078	1	0.999045	coding
AT5G20360.7	750	0.467	5.15899658203	1	1	coding
AT3G23700.1	393	0.46274	5.39044189453	1	1	coding
AT1G11090.1	325	0.48979	5.82574462891	1	1	coding
AT2G27210.1	1007	0.44572	5.48162841797	1	1	coding
AT4G20840.1	540	0.50747	9.07281494141	1	1	coding
AT4G36940.1	560	0.49112	5.91021728516	1	1	coding
AT1G61430.13	781	0.45196	8.36370849609	1	1	coding
AT2G44020.1	508	0.50048	8.37640380859	1	1	coding
AT4G26240.1	199	0.37463	7.61968994141	1	0.984478	coding
AT3G52260.4	347	0.49334	6.54534912109	1	1	coding
AT3G06590.2	222	0.40296	11.8272094727	1	0.975686	coding
AT5G61240.1	327	0.47222	8.53521728516	1	0.999999	coding
AT5G04560.1	1730	0.46203	8.36187744141	1	1	coding
AT5G27290.1	342	0.43828	6.39227294922	1	1	coding
AT4G02130.2	347	0.31176	9.08428955078	1	0.999098	coding
AT1G05340.1	73	0.33073	6.66912841797	1	0.0494782	noncoding
AT1G48520.3	489	0.48046	6.17742919922	1	1	coding
AT3G15354.4	596	0.41561	6.84368896484	1	1	coding
AT1G75430.2	287	0.3439	9.26348876953	1	0.997888	coding
AT1G58180.6	240	0.40735	7.03851318359	1	0.999604	coding
AT3G25500.1	1052	0.4309	8.54693603516	1	1	coding
AT3G52930.1	359	0.43944	6.04888916016	1	1	coding
AT4G10695.1	235	0.42317	8.88116455078	1	0.999119	coding
AT4G37970.4	299	0.47181	6.10076904297	1	0.999999	coding
AT2G20620.1	287	0.48589	5.30084228516	1	0.999998	coding
AT4G02390.3	567	0.47983	5.61370849609	1	1	coding
AT5G42630.2	224	0.42315	9.27227783203	1	0.998104	coding
AT3G45590.2	238	0.38848	8.41607666016	1	0.998101	coding
AT2G45350.1	614	0.48706	6.77972412109	1	1	coding
AT1G70770.1	611	0.46813	8.98309326172	1	1	coding
AT4G30750.1	215	0.39247	5.83807373047	1	0.998876	coding
AT2G45040.1	343	0.43068	6.26409912109	1	1	coding
AT1G71840.1	408	0.47908	4.32989501953	1	1	coding
AT1G76580.3	700	0.37703	9.34222412109	1	1	coding
AT2G30470.1	791	0.42696	8.19097900391	1	1	coding
AT5G10690.2	581	0.46528	8.65789794922	1	1	coding
AT4G31930.1	235	0.41569	8.77972412109	1	0.998927	coding
AT3G10810.1	497	0.45645	9.12261962891	1	1	coding
AT2G17975.2	239	0.45322	8.68963623047	1	0.999736	coding
AT2G27385.3	174	0.3754	8.12445068359	1	0.933157	coding
AT1G17870.1	574	0.49638	5.12286376953	1	1	coding
AT5G66940.1	226	0.46278	9.25836181641	1	0.999502	coding
AT4G17245.1	167	0.36038	6.27069091797	1	0.938622	coding
AT3G50685.1	159	0.45384	9.03118896484	1	0.971004	coding
AT2G24945.1	211	0.32057	5.58001708984	1	0.9914	coding
AT3G12100.2	269	0.46405	6.44500732422	1	0.999987	coding
AT3G47470.1	252	0.40465	6.21783447266	1	0.99989	coding
AT5G25580.1	406	0.4931	5.05633544922	1	1	coding
AT1G27140.1	244	0.46103	4.85272216797	1	0.999977	coding
AT3G16190.1	197	0.49211	5.74627685547	1	0.998726	coding
AT1G73740.1	432	0.3911	7.07293701172	1	1	coding
AT2G04660.1	866	0.48162	4.79266357422	1	1	coding
AT1G56220.1	138	0.39091	9.09588623047	1	0.716782	coding
AT5G43570.1	104	0.45781	4.85040283203	1	0.752067	coding
AT1G34430.1	466	0.43651	8.80218505859	1	1	coding
AT5G25080.1	218	0.46876	7.75518798828	1	0.999462	coding
AT1G51035.1	76	0.41528	6.90472412109	1	0.127427	noncoding
AT5G01460.1	510	0.46808	9.04791259766	1	1	coding
AT1G64740.1	451	0.4699	4.91680908203	1	1	coding
AT1G71030.1	196	0.35038	9.84722900391	1	0.906687	coding
AT2G41080.1	651	0.50713	8.37152099609	1	1	coding
AT2G02140.1	74	0.33526	8.91851806641	1	0.0499414	noncoding
AT1G54310.1	246	0.35411	9.27716064453	1	0.99206	coding
AT4G27830.1	509	0.46785	5.39923095703	1	1	coding
AT2G45710.1	85	0.3461	9.21612548828	1	0.0880799	noncoding
AT2G23780.3	228	0.41661	7.05999755859	1	0.999358	coding
AT1G73130.3	647	0.47449	4.31573486328	1	1	coding
AT4G16260.2	316	0.45887	7.82098388672	1	0.999998	coding
AT1G23190.1	584	0.48071	5.91876220703	1	1	coding
AT3G60820.3	224	0.4608	6.95086669922	1	0.999677	coding
AT1G47410.2	190	0.32736	7.53997802734	1	0.916514	coding
AT5G27930.1	374	0.41408	6.86224365234	1	1	coding
AT2G29960.2	192	0.47713	9.21490478516	1	0.997551	coding
AT5G27240.1	1105	0.47431	9.02130126953	1	1	coding
AT5G03555.1	600	0.41724	9.53802490234	1	1	coding
AT2G30790.1	126	0.42487	5.79620361328	1	0.856696	coding
AT5G05460.1	681	0.49318	5.80902099609	1	1	coding
AT5G05520.1	525	0.46229	6.09002685547	1	1	coding
AT3G20050.1	546	0.48595	5.92803955078	1	1	coding
AT3G29160.3	360	0.44003	7.69232177734	1	1	coding
AT3G48240.1	181	0.40931	9.10955810547	1	0.973069	coding
AT2G38490.1	432	0.45306	9.18792724609	1	1	coding
AT1G67490.2	769	0.43485	8.47821044922	1	1	coding
AT1G03687.2	310	0.43074	8.39996337891	1	0.999993	coding
AT1G80870.1	693	0.42913	8.58306884766	1	1	coding
AT3G03840.1	96	0.39426	8.85162353516	1	0.240306	noncoding
AT5G53370.1	588	0.45117	7.54534912109	1	1	coding
AT1G30135.1	132	0.32925	9.69390869141	1	0.32781	noncoding
AT5G13181.2	46	0.36836	5.99249267578	1	0.0178231	noncoding
AT1G08650.2	277	0.4629	5.41644287109	1	0.999996	coding
AT5G43020.1	670	0.43428	8.86260986328	1	1	coding
AT2G17200.1	552	0.41996	4.80743408203	1	1	coding
AT1G07110.1	745	0.48315	5.94561767578	1	1	coding
AT3G55010.2	390	0.46859	5.31585693359	1	1	coding
AT1G31830.2	480	0.46058	5.53521728516	1	1	coding
AT4G37640.1	1015	0.49236	5.49591064453	1	1	coding
AT3G53170.1	500	0.47014	8.72052001953	1	1	coding
AT2G21820.1	79	0.39452	4.61993408203	1	0.278583	noncoding
AT3G11800.1	247	0.40162	8.27630615234	1	0.999317	coding
AT1G69320.1	108	0.31079	10.8728637695	1	0.122922	noncoding
AT4G13640.2	296	0.41667	6.60919189453	1	0.999993	coding
AT1G32750.1	1920	0.4873	5.59185791016	1	1	coding
AT5G39940.1	481	0.47323	9.31793212891	1	1	coding
AT5G05690.3	354	0.4504	9.22235107422	1	0.999999	coding
AT1G49730.5	486	0.46743	8.70538330078	1	1	coding
AT1G09280.1	582	0.44753	6.10821533203	1	1	coding
AT3G09890.2	161	0.4431	4.09552001953	1	0.996434	coding
AT1G19230.2	953	0.46529	8.94708251953	1	1	coding
AT4G24972.1	177	0.37025	9.09686279297	1	0.910759	coding
AT1G80420.2	354	0.44857	5.94647216797	1	1	coding
AT2G20000.2	651	0.43485	7.00433349609	1	1	coding
AT2G33680.3	792	0.47537	6.31024169922	1	1	coding
AT1G03890.1	452	0.48494	5.47418212891	1	1	coding
AT5G53270.1	160	0.4724	4.78253173828	1	0.992649	coding
AT4G28450.1	453	0.48161	9.51055908203	1	1	coding
AT5G52430.1	439	0.43764	6.76983642578	1	1	coding
AT2G01950.1	1144	0.45617	6.56304931641	1	1	coding
AT1G75400.1	456	0.41389	9.41864013672	1	1	coding
AT5G45240.2	812	0.48337	5.80267333984	1	1	coding
AT5G13890.2	311	0.42088	6.84539794922	1	0.999997	coding
AT3G14390.1	485	0.47658	6.51446533203	1	1	coding
AT3G50560.1	273	0.43226	6.30621337891	1	0.999985	coding
AT5G19450.2	534	0.5011	5.95611572266	1	1	coding
AT5G65020.1	318	0.50051	5.76470947266	1	1	coding
AT2G21350.1	223	0.42535	7.82012939453	1	0.998968	coding
AT1G20200.1	489	0.45401	8.34893798828	1	1	coding
AT3G54280.2	2130	0.47374	5.52008056641	1	1	coding
AT5G53020.10	721	0.43853	7.88262939453	1	1	coding
AT5G08640.2	337	0.46688	5.63507080078	1	1	coding
AT4G23560.1	480	0.42663	5.93243408203	1	1	coding
AT3G02330.1	904	0.47778	5.99066162109	1	1	coding
AT5G64530.2	159	0.30952	8.83209228516	1	0.521814	coding
AT2G27050.1	585	0.48778	5.82537841797	1	1	coding
AT3G04450.2	403	0.45074	5.98541259766	1	1	coding
AT5G11030.9	430	0.48376	4.56011962891	1	1	coding
AT3G46660.1	459	0.46001	5.94073486328	1	1	coding
AT3G25710.1	345	0.45402	5.68218994141	1	1	coding
AT1G30320.1	510	0.45535	7.62579345703	1	1	coding
AT5G39990.1	448	0.39358	9.32293701172	1	1	coding
AT2G39940.1	593	0.44516	6.05804443359	1	1	coding
AT4G30630.2	195	0.3323	9.44561767578	1	0.864035	coding
AT2G25050.1	1169	0.47834	8.59930419922	1	1	coding
AT4G03010.1	396	0.38733	8.66729736328	1	0.999999	coding
AT3G17840.1	648	0.49407	6.15008544922	1	1	coding
AT2G19590.2	296	0.38199	7.64532470703	1	0.999938	coding
AT5G58190.2	529	0.48731	5.54827880859	1	1	coding
AT3G19330.4	383	0.48635	7.72991943359	1	1	coding
AT5G60230.2	256	0.37244	7.61358642578	1	0.999229	coding
AT3G09080.4	1059	0.47791	6.71759033203	1	1	coding
AT1G19330.3	249	0.48161	7.74066162109	1	0.999936	coding
AT4G33040.1	145	0.36859	4.95013427734	1	0.929122	coding
AT1G02475.1	220	0.38029	9.94305419922	1	0.985969	coding
AT1G16610.4	382	0.45032	12.3751831055	1	0.999994	coding
AT1G09390.1	371	0.43132	7.98785400391	1	1	coding
AT4G38620.1	283	0.33156	8.91400146484	1	0.996701	coding
AT5G67580.2	300	0.47626	9.87359619141	1	0.999994	coding
AT2G47820.1	806	0.45064	8.88446044922	1	1	coding
AT3G11960.2	1330	0.47797	5.17852783203	1	1	coding
AT5G24290.1	551	0.45666	4.54437255859	1	1	coding
AT3G16780.1	210	0.41222	11.2461547852	1	0.983642	coding
AT2G41160.2	208	0.37107	9.17340087891	1	0.977289	coding
AT2G39380.1	638	0.42958	7.91778564453	1	1	coding
AT1G68670.1	355	0.43062	6.57598876953	1	1	coding
AT5G63840.1	922	0.48301	5.85552978516	1	1	coding
AT4G00700.2	1007	0.46636	9.35748291016	1	1	coding
AT4G12750.1	1118	0.45607	8.15008544922	1	1	coding
AT1G12990.1	393	0.40926	8.17498779297	1	1	coding
AT1G67590.2	280	0.45963	8.36395263672	1	0.999983	coding
AT1G18950.3	753	0.48838	4.91082763672	1	1	coding
AT5G46640.1	387	0.46078	8.61480712891	1	1	coding
AT1G78580.3	943	0.44716	6.70220947266	1	1	coding
AT2G32800.1	852	0.48958	6.78411865234	1	1	coding
AT4G01660.1	624	0.47302	5.68035888672	1	1	coding
AT5G03520.2	207	0.46698	7.63653564453	1	0.998924	coding
AT5G43680.2	233	0.48386	8.75445556641	1	0.999818	coding
AT1G26290.1	143	0.38314	9.27679443359	1	0.726061	coding
AT4G31460.1	213	0.44291	9.38568115234	1	0.998066	coding
AT2G15890.2	176	0.38361	5.14923095703	1	0.990842	coding
AT1G53250.1	372	0.42861	10.1318969727	1	0.999999	coding
AT2G17450.1	186	0.37943	6.69232177734	1	0.983161	coding
AT4G03440.1	752	0.48256	8.18927001953	1	1	coding
AT5G41800.1	453	0.48307	8.97625732422	1	1	coding
AT2G35460.1	239	0.37596	9.53961181641	1	0.99453	coding
AT5G54270.1	266	0.47127	4.96075439453	1	0.999994	coding
AT3G09620.2	991	0.43558	5.65496826172	1	1	coding
AT1G29410.6	214	0.42005	8.55084228516	1	0.99727	coding
AT1G09880.2	698	0.48448	6.02154541016	1	1	coding
AT3G59150.1	476	0.47593	8.90631103516	1	1	coding
AT4G39170.1	615	0.50942	8.66314697266	1	1	coding
AT5G47380.1	619	0.44413	9.53961181641	1	1	coding
AT2G31870.1	549	0.46721	5.32904052734	1	1	coding
AT3G21580.1	392	0.43129	10.4989624023	1	0.999999	coding
AT1G63530.2	500	0.40979	6.34527587891	1	1	coding
AT2G36250.4	398	0.5028	4.86846923828	1	1	coding
AT1G73050.1	553	0.44681	9.54595947266	1	1	coding
AT1G71210.1	880	0.45708	8.41778564453	1	1	coding
AT5G24170.2	133	0.41094	4.12249755859	1	0.96399	coding
AT1G71500.1	288	0.39855	8.88201904297	1	0.999874	coding
AT1G18560.1	691	0.46384	5.95025634766	1	1	coding
AT5G26080.1	142	0.34059	9.69671630859	1	0.474477	noncoding
AT2G34610.1	291	0.44327	8.89434814453	1	0.999981	coding
AT3G17609.1	136	0.42337	10.0567016602	1	0.811506	coding
AT3G13600.1	606	0.45661	5.61737060547	1	1	coding
AT5G48220.2	317	0.48919	5.65325927734	1	1	coding
AT5G02850.1	427	0.45065	4.87664794922	1	1	coding
AT1G29550.1	241	0.44547	6.89898681641	1	0.999865	coding
AT5G47050.1	301	0.43009	6.17376708984	1	0.999998	coding
AT4G36920.1	433	0.47906	6.78912353516	1	1	coding
AT4G29480.1	123	0.37844	9.01519775391	1	0.482398	noncoding
AT4G34900.3	1164	0.50285	6.52313232422	1	1	coding
AT1G64810.1	437	0.49031	9.26837158203	1	1	coding
AT4G32070.2	783	0.44576	5.55682373047	1	1	coding
AT1G61560.4	584	0.45874	9.53045654297	1	1	coding
AT1G05800.1	472	0.46067	9.01373291016	1	1	coding
AT3G14050.1	710	0.44725	6.89093017578	1	1	coding
AT2G13660.1	178	0.33309	9.48138427734	1	0.767006	coding
AT5G21090.1	219	0.38976	5.63287353516	1	0.999208	coding
AT5G06110.2	664	0.46472	8.65374755859	1	1	coding
AT1G11340.1	834	0.42444	8.25140380859	1	1	coding
AT1G07570.5	411	0.43421	9.59686279297	1	1	coding
AT2G42510.2	654	0.42949	4.87847900391	1	1	coding
AT5G17890.1	1614	0.49006	5.96844482422	1	1	coding
AT3G60250.3	241	0.43805	4.62615966797	1	0.999975	coding
AT5G58670.1	562	0.46944	6.40374755859	1	1	coding
AT2G33480.2	267	0.3617	9.29876708984	1	0.997683	coding
AT1G61240.5	426	0.40226	9.51422119141	1	1	coding
AT1G09810.3	452	0.4675	9.11712646484	1	1	coding
AT2G22310.3	334	0.4383	6.17156982422	1	1	coding
AT3G58480.1	576	0.48463	6.13055419922	1	1	coding
AT5G11530.3	1097	0.43014	9.34820556641	1	1	coding
AT3G07470.2	161	0.35255	5.35467529297	1	0.94511	coding
AT3G04130.1	509	0.42387	6.51812744141	1	1	coding
AT2G40950.1	722	0.47321	5.95904541016	1	1	coding
AT2G16900.5	383	0.40827	5.43804931641	1	1	coding
AT1G22065.1	73	0.34871	8.93084716797	1	0.0539974	noncoding
AT5G08500.2	517	0.41443	5.47698974609	1	1	coding
AT2G44640.1	452	0.47669	8.80706787109	1	1	coding
AT5G44680.1	354	0.41229	9.86968994141	1	0.999995	coding
AT4G24270.4	711	0.51223	5.16754150391	1	1	coding
AT5G36180.4	340	0.41954	7.97235107422	1	0.999999	coding
AT4G26640.5	382	0.4621	6.46771240234	1	1	coding
AT5G07000.1	348	0.45402	5.97113037109	1	1	coding
AT5G43310.3	1165	0.43621	9.16827392578	1	1	coding
AT3G51140.1	279	0.44004	10.663269043	1	0.999872	coding
AT5G39520.1	231	0.43713	9.47491455078	1	0.99911	coding
AT3G58800.1	345	0.46302	8.41290283203	1	1	coding
AT1G79190.2	1342	0.46511	6.10089111328	1	1	coding
AT4G22745.1	205	0.45835	9.03277587891	1	0.998185	coding
AT5G65925.1	151	0.47086	9.63018798828	1	0.969999	coding
AT2G30250.1	394	0.47608	6.04766845703	1	1	coding
AT3G18940.1	282	0.45042	4.57904052734	1	0.999999	coding
AT1G78850.1	442	0.35445	7.82330322266	1	1	coding
AT1G01390.1	481	0.47128	5.78753662109	1	1	coding
AT3G58560.1	603	0.47874	7.03436279297	1	1	coding
AT1G63190.1	207	0.4517	4.84381103516	1	0.999715	coding
AT4G21470.1	380	0.4812	5.97430419922	1	1	coding
AT2G44990.1	619	0.47385	6.00982666016	1	1	coding
AT3G28910.2	248	0.39872	6.07916259766	1	0.999851	coding
AT2G11810.2	363	0.47531	8.93316650391	1	1	coding
AT5G08200.1	410	0.42065	8.82574462891	1	1	coding
AT5G12840.5	273	0.46293	6.21759033203	1	0.999991	coding
AT5G64020.1	409	0.3979	8.82440185547	1	1	coding
AT4G00050.2	298	0.44822	8.80242919922	1	0.99999	coding
AT3G02560.3	192	0.48358	9.78021240234	1	0.997946	coding
AT5G47400.1	863	0.44849	8.51873779297	1	1	coding
AT5G18910.1	512	0.42609	6.06756591797	1	1	coding
AT3G12740.1	351	0.389	9.59515380859	1	0.999984	coding
AT4G14890.1	155	0.42038	4.74285888672	1	0.987761	coding
AT2G02750.1	614	0.46106	6.12371826172	1	1	coding
AT3G61010.1	428	0.37366	8.07403564453	1	1	coding
AT2G25140.1	965	0.45532	6.53985595703	1	1	coding
AT2G28740.1	104	0.40092	11.475769043	1	0.293186	noncoding
AT5G38895.1	222	0.40736	4.52056884766	1	0.999856	coding
AT5G07940.5	1486	0.46711	5.96063232422	1	1	coding
AT1G66880.3	676	0.43582	6.08929443359	1	1	coding
AT5G23360.1	211	0.46444	9.57574462891	1	0.998813	coding
AT1G65150.1	297	0.46835	6.01373291016	1	0.999998	coding
AT3G63010.1	359	0.45882	6.86114501953	1	1	coding
AT5G42100.2	424	0.40521	6.05303955078	1	1	coding
AT4G22640.1	117	0.4338	4.70294189453	1	0.883244	coding
AT5G62460.3	321	0.47724	4.70867919922	1	1	coding
AT4G29100.1	408	0.42241	6.30218505859	1	1	coding
AT2G22330.2	567	0.48346	8.54522705078	1	1	coding
AT4G21450.2	213	0.46883	9.89874267578	1	0.999015	coding
AT1G74910.3	388	0.45374	8.81658935547	1	1	coding
AT5G54900.1	388	0.47533	6.08770751953	1	1	coding
AT5G16270.1	1032	0.44904	4.21575927734	1	1	coding
AT5G50960.1	351	0.49702	4.79412841797	1	1	coding
AT1G66250.1	506	0.45604	5.46466064453	1	1	coding
AT1G69010.1	312	0.42368	5.23443603516	1	0.999999	coding
AT5G13460.1	444	0.41118	9.95574951172	1	1	coding
AT5G01760.1	543	0.47409	4.98577880859	1	1	coding
AT3G54610.1	569	0.49889	6.01251220703	1	1	coding
AT2G46750.1	592	0.45237	8.38409423828	1	1	coding
AT3G49330.1	187	0.42401	9.76300048828	1	0.984462	coding
AT3G22090.1	133	0.46275	4.10137939453	1	0.97436	coding
AT1G48650.2	1207	0.47085	9.12591552734	1	1	coding
AT3G04780.1	177	0.40724	4.93939208984	1	0.995764	coding
AT5G17710.3	325	0.46874	4.56756591797	1	1	coding
AT5G55300.2	934	0.457	9.35882568359	1	1	coding
AT1G60220.1	585	0.49156	5.75653076172	1	1	coding
AT3G53690.1	321	0.43382	5.94915771484	1	1	coding
AT3G55660.2	439	0.41531	7.60675048828	1	1	coding
AT1G74800.1	673	0.46758	8.66070556641	1	1	coding
AT1G30810.1	820	0.41208	5.28424072266	1	1	coding
AT3G26080.2	264	0.48316	9.41033935547	1	0.999968	coding
AT2G43550.1	90	0.43432	8.80511474609	1	0.304732	noncoding
AT1G27740.1	259	0.40525	6.16961669922	1	0.999933	coding
AT3G02130.2	1135	0.46818	6.13775634766	1	1	coding
AT2G41600.4	152	0.40353	6.06109619141	1	0.948287	coding
AT1G78000.6	515	0.45205	9.27301025391	1	1	coding
AT4G26220.1	233	0.4728	5.36846923828	1	0.999926	coding
AT3G10320.1	495	0.43329	9.46246337891	1	1	coding
AT3G25430.2	602	0.49607	5.86090087891	1	1	coding
AT2G36480.2	964	0.45719	6.29034423828	1	1	coding
AT1G73680.2	641	0.47117	6.35919189453	1	1	coding
AT3G60680.1	500	0.45697	5.52789306641	1	1	coding
AT4G17870.1	192	0.40547	5.53997802734	1	0.997259	coding
AT3G05200.1	399	0.43311	9.05401611328	1	1	coding
AT1G48120.1	1341	0.4841	5.01727294922	1	1	coding
AT5G51550.1	338	0.40445	8.90032958984	1	0.999993	coding
AT2G19810.1	360	0.38801	6.02166748047	1	1	coding
AT1G16230.1	194	0.45982	6.66326904297	1	0.997972	coding
AT2G19130.1	829	0.43725	6.42144775391	1	1	coding
AT2G25220.2	456	0.45444	8.89703369141	1	1	coding
AT4G21310.2	131	0.35961	9.05523681641	1	0.4824	noncoding
AT5G19200.1	332	0.4424	9.20819091797	1	0.999998	coding
AT2G34660.1	1624	0.46799	6.02813720703	1	1	coding
AT2G31345.1	71	0.35909	10.0676879883	1	0.0631549	noncoding
AT1G30800.1	240	0.38918	5.12115478516	1	0.999868	coding
AT1G69450.3	739	0.44087	9.44073486328	1	1	coding
AT4G24890.1	616	0.50805	5.66424560547	1	1	coding
AT3G61110.1	87	0.37472	9.05511474609	1	0.131409	noncoding
AT3G08030.2	324	0.46822	7.17474365234	1	0.999999	coding
AT2G43360.1	379	0.47541	6.52276611328	1	1	coding
AT2G45700.2	632	0.46756	5.81463623047	1	1	coding
AT3G49060.3	773	0.45916	6.33721923828	1	1	coding
AT2G34780.1	1298	0.48847	8.32208251953	1	1	coding
AT5G59010.2	360	0.46212	5.89141845703	1	1	coding
AT3G07950.1	305	0.4709	7.69366455078	1	0.999998	coding
AT5G53000.1	406	0.48763	4.91900634766	1	1	coding
AT3G30580.1	129	0.37832	6.13018798828	1	0.733213	coding
AT1G13330.1	227	0.45505	5.79937744141	1	0.999849	coding
AT5G35220.1	549	0.50779	5.32391357422	1	1	coding
AT1G27000.1	305	0.47778	8.46246337891	1	0.999997	coding
AT4G18620.1	165	0.49342	8.48748779297	1	0.989936	coding
AT5G44230.1	658	0.48773	7.82342529297	1	1	coding
AT2G32830.1	543	0.46431	8.55072021484	1	1	coding
AT1G80650.4	165	0.43176	6.94683837891	1	0.978558	coding
AT5G49520.1	400	0.42243	6.06475830078	1	1	coding
AT1G59560.4	269	0.46887	9.38006591797	1	0.999964	coding
AT5G03240.2	307	0.45433	6.93853759766	1	0.999998	coding
AT3G18730.1	1312	0.49274	5.45001220703	1	1	coding
AT3G19830.1	694	0.45413	5.70574951172	1	1	coding
AT4G12240.1	365	0.45101	9.08123779297	1	1	coding
AT3G57350.1	861	0.50366	6.54547119141	1	1	coding
AT2G17150.2	655	0.49237	4.77459716797	1	1	coding
AT2G43790.1	396	0.46271	5.28240966797	1	1	coding
AT3G44940.1	251	0.47063	5.13116455078	1	0.999982	coding
AT1G79650.4	396	0.458	4.51751708984	1	1	coding
AT4G33000.6	195	0.39715	4.54547119141	1	0.998876	coding
AT1G33170.1	640	0.48761	6.32525634766	1	1	coding
AT1G52500.1	275	0.47552	9.07183837891	1	0.999981	coding
AT5G41150.2	690	0.47782	8.73870849609	1	1	coding
AT2G44900.2	931	0.47023	5.96966552734	1	1	coding
AT5G56130.1	316	0.48819	6.12591552734	1	1	coding
AT5G19250.1	197	0.45844	4.65447998047	1	0.999521	coding
AT5G56420.3	423	0.42528	8.40985107422	1	1	coding
